name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Shelly Parker,F,395881185,2000-01-16,Junior,Rutgers Business School–Newark and New Brunswick,1,1,['RA' 'WS' 'MZH'],Traditional Residence Hall,4000-6000,5000,"[191269133, 956750906]",30,32925,0
Megan Simpson,F,616274097,2004-07-16,Sophomore,School of Arts and Sciences,1,1,['MZH' 'NCA' 'BS'],Suite,4000-6000,5000,[],30,33003,0
Nicholas Morales,M,882105479,2004-05-21,Senior,School of Social Work,1,1,['NCA' 'BS' 'RA'],Apartment,6000-8000,7000,[],30,33286,0
Natasha Nelson,F,601928903,2004-01-07,Sophomore,Mason Gross School of the Arts,1,1,['BS' 'MRS' 'NCA'],Suite,4000-6000,5000,"[191607445, 211972183]",30,33710,0
Sierra Ross,F,285422354,2002-04-15,Senior,School of Arts and Sciences,1,1,['NCA' 'BH' 'SA'],Traditional Residence Hall,8000-11000,10000,"[803228571, 379654239]",30,34740,0
Russell Myers,M,912675600,1994-08-18,Masters,Graduate School of Education,1,1,['BA' 'JA'],Apartment,8000-10500,9500,"[567318144, 855743068]",30,34800,0
Dana Alvarez,F,436478632,2005-07-07,Junior,School of Communication and Information,1,1,['NCA' 'BS' 'TS'],Suite,6000-8000,7000,[],30,34988,0
Jeff Bridges,M,416426854,2005-01-26,Junior,School of Arts and Sciences,1,1,['BS' 'NCA' 'MS'],Apartment,6000-8000,7000,"[944101848, 479444544]",30,36595,0
Zachary Walker,M,786574426,2005-05-27,Sophomore,School of Arts and Sciences,1,1,['MS' 'BS' 'TS'],Apartment,8000-11000,10000,"[344641763, 267655387]",30,36666,0
Casey Jones,M,245176761,2002-06-24,Sophomore,School of Engineering,1,1,['JS' 'RA' 'AH'],Suite,4000-6000,5000,[410368705],30,36831,0
Michael Perez,M,161309321,2002-08-18,Junior,School of Social Work,1,1,['SA' 'JS' 'BS'],Traditional Residence Hall,6000-8000,7000,[645746950],30,36851,0
Austin Kim,M,164758435,2002-12-31,Sophomore,School of Communication and Information,1,1,['SA' 'BH' 'BS'],Suite,8000-11000,10000,"[297084089, 417864489]",30,37086,0
Daniel Martinez,M,851624275,2003-12-12,Sophomore,School of Arts and Sciences,1,1,['BS' 'MZH' 'RA'],Suite,8000-11000,10000,[832688353],30,38963,0
Jerry Williams,M,949797271,2002-04-27,Senior,School of Environmental and Biological Sciences,1,1,['BS' 'NCA' 'MH'],Apartment,8000-11000,10000,[],30,39348,0
Ian Salazar,M,723091817,2004-03-04,Sophomore,School of Management and Labor Relations,1,1,['BS' 'JS' 'BH'],Traditional Residence Hall,4000-6000,5000,"[319036535, 135955722]",30,39698,0
James Curtis,M,910020139,2003-04-27,Senior,School of Arts and Sciences,1,1,['BH' 'SA' 'RA'],Apartment,8000-11000,10000,"[791346929, 133402355]",30,40094,0
Eric Walsh,M,338465166,2003-06-06,Sophomore,Rutgers Business School–Newark and New Brunswick,1,1,['JS' 'SA' 'BS'],Suite,8000-11000,10000,"[571221085, 992256043]",30,40221,0
Lori Villanueva,F,473841916,1993-12-22,Masters,Graduate School of Education,1,1,['JA' 'BA'],Apartment,10500-12000,11000,[],30,40270,0
Lynn Santos,F,142139762,2001-03-30,Sophomore,Mason Gross School of the Arts,1,1,['NCA' 'BS' 'SA'],Traditional Residence Hall,4000-6000,5000,[730984860],30,40300,0
Henry Snyder,M,916091970,2004-05-28,Junior,School of Social Work,1,1,['RA' 'TS' 'SA'],Suite,8000-11000,10000,"[193158145, 479634458]",30,40440,0
Larry Jones,M,122113947,2004-07-30,Sophomore,Edward J. Bloustein School of Planning and Public Policy,1,1,['NCA' 'MS' 'MRS'],Suite,6000-8000,7000,[765450627],30,40562,0
Dr. Kayla Harris,F,977251658,1998-02-10,Masters,School of Graduate Studies,1,1,['BA' 'JA'],Apartment,8000-10500,9500,"[127511254, 641526837]",30,41179,0
Cesar Strickland,M,274363708,2000-02-27,Senior,School of Arts and Sciences,1,1,['RA' 'MRS' 'TS'],Traditional Residence Hall,4000-6000,5000,[],30,42136,0
Richard Turner,M,584621022,2003-01-11,Freshman,Mason Gross School of the Arts,1,0,['RA' 'SA' 'CS'],Traditional Residence Hall,8000-11000,11000,[751309701],25,1083,0
Susan Sanchez,F,235951488,2003-09-01,Freshman,School of Arts and Sciences,1,0,['MS' 'BS' 'WS'],Apartment,4000-6000,6000,[],25,1123,0
Steven Sutton MD,M,909613058,2004-08-18,Freshman,School of Arts and Sciences,1,0,['BH' 'BS' 'SA'],Traditional Residence Hall,4000-6000,6000,"[558582663, 240142257]",25,1178,0
Jamie Smith,F,859192170,2005-03-14,Freshman,School of Arts and Sciences,1,0,['NCA' 'WS' 'MRS'],Traditional Residence Hall,8000-11000,11000,[956208742],25,1519,0
Brandon Manning,M,727932813,2002-05-19,Freshman,School of Arts and Sciences,1,0,['BS' 'JS' 'RA'],Apartment,6000-8000,8000,"[817879277, 171116514]",25,2037,0
Shawn Adams,M,295609075,2002-12-08,Freshman,School of Communication and Information,1,0,['SA' 'JS' 'RA'],Traditional Residence Hall,4000-6000,6000,[966953082],25,2171,0
Laura Pena,F,667302585,2000-05-19,Freshman,School of Arts and Sciences,1,0,['AH' 'MZH' 'BH'],Apartment,4000-6000,6000,"[457437244, 683328299]",25,2487,0
Richard Davis,M,836815486,2002-09-22,Freshman,School of Arts and Sciences,1,0,['NCA' 'SA' 'BS'],Suite,6000-8000,8000,"[689662190, 978558130]",25,3340,0
Jennifer Smith,F,644093257,2005-01-21,Freshman,School of Communication and Information,1,0,['NCA' 'WS' 'MS'],Apartment,8000-11000,11000,"[210452655, 484645460]",25,3997,0
Lee Noble,M,760785985,2004-10-07,Freshman,Mason Gross School of the Arts,1,0,['TS' 'NCA' 'BS'],Suite,8000-11000,11000,[],25,4327,0
Antonio Boyd,M,391328636,2000-04-03,Freshman,School of Communication and Information,1,0,['MS' 'NCA' 'BS'],Apartment,6000-8000,8000,"[843275608, 976462462]",25,4822,0
Michael Crawford,M,338996272,2005-05-15,Freshman,School of Communication and Information,1,0,['SA' 'NCA' 'RA'],Traditional Residence Hall,6000-8000,8000,"[828313442, 550861649]",25,4991,0
Philip Hughes,M,152476322,2002-08-10,Freshman,School of Communication and Information,1,0,['AH' 'MS' 'JS'],Suite,6000-8000,8000,"[530552426, 142056339]",25,5975,0
Tina Bryan,F,707252805,2001-10-03,Freshman,School of Environmental and Biological Sciences,1,0,['SA' 'JS' 'BS'],Suite,4000-6000,6000,"[687102729, 903165495]",25,6658,0
Morgan Rowe,F,514531092,2001-06-16,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0,['BS' 'BH' 'MH'],Apartment,4000-6000,6000,"[345384329, 978660341]",25,6686,0
Elizabeth Rios,F,481401657,2003-01-23,Freshman,School of Arts and Sciences,1,0,['BS' 'MH' 'WS'],Suite,4000-6000,6000,"[870247127, 449606384]",25,7129,0
Robert Young,M,961514395,2005-02-14,Freshman,School of Communication and Information,1,0,['JS' 'MH' 'RA'],Suite,4000-6000,6000,[],25,7158,0
Michael Hall,M,445975823,2001-07-01,Freshman,School of Arts and Sciences,1,0,['NCA' 'BH' 'SA'],Suite,4000-6000,6000,[],25,7818,0
Samuel Ford,M,351058258,2004-07-22,Freshman,School of Arts and Sciences,1,0,['BS' 'RA' 'MRS'],Apartment,8000-11000,11000,"[917049371, 552896046]",25,8694,0
Bianca Tanner,F,550810467,2000-11-08,Freshman,School of Management and Labor Relations,1,0,['RA' 'MS' 'NCA'],Suite,4000-6000,6000,"[618228528, 443880054]",25,9577,0
Mrs. Patricia Gibson,F,894059524,2005-03-29,Freshman,School of Engineering,1,0,['AH' 'NCA' 'JS'],Apartment,8000-11000,11000,[818732667],25,10272,0
Steven Wilson,M,666745066,2004-09-18,Freshman,School of Communication and Information,1,0,['WS' 'NCA' 'JS'],Apartment,4000-6000,6000,"[805850262, 911171944]",25,10640,0
Paul Grimes,M,208630014,1999-12-26,Freshman,School of Arts and Sciences,1,0,['BH' 'MZH' 'NCA'],Suite,4000-6000,6000,"[623955948, 384442860]",25,10833,0
Sean Richardson,M,688429319,2005-01-08,Freshman,School of Arts and Sciences,1,0,['MS' 'NCA' 'SA'],Suite,8000-11000,11000,"[207800780, 251554710]",25,10995,0
Jeremy Brown,M,798214721,2002-03-02,Freshman,School of Communication and Information,1,0,['SA' 'NCA' 'RA'],Apartment,6000-8000,8000,"[147801166, 603075549]",25,11291,0
Chloe Rodriguez,F,933512901,2002-07-21,Freshman,School of Arts and Sciences,1,0,['BH' 'BS' 'SA'],Apartment,4000-6000,6000,[],25,11306,0
Scott Brown,M,568305966,2003-03-22,Freshman,School of Engineering,1,0,['BS' 'CS' 'MS'],Traditional Residence Hall,4000-6000,6000,"[951037259, 593232503]",25,11669,0
Richard Perez,M,762805802,2004-02-13,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0,['NCA' 'MZH' 'BS'],Apartment,4000-6000,6000,[232070001],25,11843,0
Christine Carter,F,198851720,2004-04-19,Freshman,School of Communication and Information,1,0,['WS' 'RA' 'SA'],Apartment,4000-6000,6000,[602122086],25,11854,0
Julia Weaver,F,300830485,1999-10-23,Freshman,School of Arts and Sciences,1,0,['NCA' 'BS' 'SA'],Suite,6000-8000,8000,"[570202725, 211279960]",25,11971,0
Jason Perkins,M,229410174,2003-02-03,Freshman,School of Arts and Sciences,1,0,['CS' 'AH' 'NCA'],Traditional Residence Hall,4000-6000,6000,"[687252631, 958183105]",25,12171,0
Lawrence Crosby,M,262723707,2001-12-18,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0,['NCA' 'MRS' 'RA'],Suite,4000-6000,6000,[],25,12302,0
Kimberly Massey,F,783435711,2004-09-18,Freshman,School of Engineering,1,0,['BS' 'MRS' 'SA'],Apartment,4000-6000,6000,[915448766],25,12682,0
Sharon Lee,F,649505149,2002-03-20,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['BS' 'CS' 'WS'],Traditional Residence Hall,8000-11000,11000,"[347941551, 277060168]",25,13077,0
Rebecca Anderson,F,258612705,2002-06-26,Freshman,School of Arts and Sciences,1,0,['RA' 'BS' 'MZH'],Suite,4000-6000,6000,[302861458],25,13245,0
Katie Hill,F,518689199,2000-08-29,Freshman,Mason Gross School of the Arts,1,0,['AH' 'MS' 'BS'],Suite,8000-11000,11000,[654500338],25,13648,0
Kevin Martinez,M,828438935,2004-12-29,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['MS' 'WS' 'BH'],Apartment,4000-6000,6000,[970627708],25,14580,0
Michael Peterson,M,316541638,2002-01-23,Freshman,School of Arts and Sciences,1,0,['RA' 'NCA' 'MZH'],Suite,4000-6000,6000,[122082784],25,15093,0
Chelsea Hardy,F,424775036,1999-09-30,Freshman,School of Arts and Sciences,1,0,['RA' 'MZH' 'AH'],Traditional Residence Hall,4000-6000,6000,[509767615],25,15326,0
Morgan Jackson,F,149194487,2005-06-27,Freshman,School of Engineering,1,0,['AH' 'WS' 'NCA'],Suite,4000-6000,6000,[],25,15578,0
Brittany Gilbert,F,782730368,2002-07-18,Freshman,School of Management and Labor Relations,1,0,['SA' 'NCA' 'RA'],Suite,6000-8000,8000,"[905658185, 606667858]",25,15591,0
Lisa Burch,F,146737893,2004-05-17,Freshman,School of Communication and Information,1,0,['RA' 'SA' 'MRS'],Apartment,8000-11000,11000,"[179888280, 860817297]",25,15869,0
Lori Phillips,F,159957877,2003-08-10,Freshman,School of Social Work,1,0,['MZH' 'MH' 'BH'],Suite,4000-6000,6000,"[547120995, 889697788]",25,15933,0
Gerald Jennings,M,857902352,2004-04-13,Freshman,Mason Gross School of the Arts,1,0,['SA' 'BS' 'MRS'],Suite,8000-11000,11000,"[829711843, 282228232]",25,15948,0
Tammy Hurst,F,906647955,2004-08-10,Freshman,School of Arts and Sciences,1,0,['SA' 'NCA' 'RA'],Suite,8000-11000,11000,[808129319],25,16514,0
Aaron Rodriguez,M,404103070,2005-03-19,Freshman,School of Management and Labor Relations,1,0,['BS' 'MZH' 'SA'],Apartment,8000-11000,11000,"[158323028, 830446941]",25,16720,0
Ashley Garcia,F,875048129,2003-07-20,Freshman,School of Arts and Sciences,1,0,['MS' 'SA' 'JS'],Apartment,6000-8000,8000,[],25,17206,0
Jose Johnson,M,403150816,2005-08-01,Freshman,School of Communication and Information,1,0,['MZH' 'SA' 'MRS'],Suite,4000-6000,6000,[],25,17223,0
Jill Vazquez,F,325816426,2001-02-23,Freshman,School of Management and Labor Relations,1,0,['JS' 'BH' 'AH'],Apartment,4000-6000,6000,"[329255743, 448944968]",25,17226,0
Lisa Cowan,F,889492251,2005-07-23,Freshman,School of Social Work,1,0,['MH' 'MRS' 'NCA'],Suite,4000-6000,6000,[],25,17612,0
Adam Morgan,M,895927948,2000-07-22,Freshman,School of Social Work,1,0,['BS' 'AH' 'NCA'],Suite,4000-6000,6000,"[790190627, 928795114]",25,17817,0
Mr. Eric Watts PhD,M,875759186,2002-12-07,Freshman,School of Arts and Sciences,1,0,['NCA' 'BS' 'BH'],Suite,4000-6000,6000,"[642695749, 482109031]",25,19213,0
Christopher Ball,M,416237762,2005-05-04,Freshman,Mason Gross School of the Arts,1,0,['RA' 'BS' 'MS'],Suite,4000-6000,6000,"[275268437, 231144259]",25,19434,0
Christopher Miller,M,202603155,2003-09-23,Freshman,School of Engineering,1,0,['JS' 'MS' 'NCA'],Apartment,6000-8000,8000,"[552533479, 848895644]",25,19657,0
Scott Simpson,M,841569904,2000-12-26,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0,['RA' 'BS' 'NCA'],Suite,6000-8000,8000,"[681781787, 252230520]",25,19878,0
William Todd,M,748022173,2000-04-25,Freshman,School of Engineering,1,0,['MZH' 'BS' 'MH'],Traditional Residence Hall,6000-8000,8000,[],25,20084,0
Christina Kim,F,584738358,2001-04-28,Freshman,School of Arts and Sciences,1,0,['SA' 'NCA' 'AH'],Suite,4000-6000,6000,[611039233],25,20132,0
Joshua Norris,M,899529345,2004-02-03,Freshman,School of Arts and Sciences,1,0,['SA' 'BS' 'AH'],Suite,8000-11000,11000,"[640983028, 394251083]",25,20340,0
Travis Leon,M,740643007,2005-01-09,Freshman,School of Environmental and Biological Sciences,1,0,['MRS' 'NCA' 'RA'],Apartment,4000-6000,6000,"[824254187, 160759165]",25,20686,0
Elizabeth Jones,F,673586289,2000-11-30,Freshman,School of Engineering,1,0,['NCA' 'MS' 'RA'],Suite,4000-6000,6000,[],25,21541,0
Richard Velez,M,210719286,2000-04-07,Freshman,School of Arts and Sciences,1,0,['MZH' 'SA' 'NCA'],Suite,8000-11000,11000,[],25,22500,0
Christine Cole,F,106436137,2003-04-25,Freshman,School of Arts and Sciences,1,0,['RA' 'TS' 'SA'],Traditional Residence Hall,4000-6000,6000,[628820890],25,22592,0
Tina Brown,F,186798742,2001-04-06,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['NCA' 'JS' 'TS'],Suite,8000-11000,11000,[734481596],25,22837,0
Gregory Young,M,283849842,2001-05-30,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['RA' 'BS' 'NCA'],Apartment,8000-11000,11000,[441167095],25,22964,0
Jacqueline Kelly,F,661141420,2005-08-05,Freshman,School of Environmental and Biological Sciences,1,0,['SA' 'TS' 'MS'],Suite,6000-8000,8000,"[659159565, 628476162]",25,23320,0
Steven Tucker,M,536180894,2002-05-27,Freshman,School of Arts and Sciences,1,0,['RA' 'MZH' 'CS'],Apartment,6000-8000,8000,"[503156341, 826689880]",25,23351,0
Kevin Schmidt,M,539450153,2005-08-31,Freshman,School of Arts and Sciences,1,0,['NCA' 'MH' 'SA'],Suite,4000-6000,6000,[763511205],25,23476,0
Matthew Parker,M,755425383,2005-07-04,Freshman,School of Arts and Sciences,1,0,['TS' 'RA' 'BS'],Apartment,4000-6000,6000,[854001857],25,23628,0
Jason Robertson,M,997862055,2000-10-04,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['RA' 'MH' 'SA'],Suite,4000-6000,6000,[],25,23733,0
Tanya Wagner,F,393852617,2002-06-27,Freshman,School of Arts and Sciences,1,0,['JS' 'BS' 'CS'],Suite,6000-8000,8000,[321971344],25,23878,0
Evan Patel,M,115099059,2001-09-06,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['AH' 'NCA' 'JS'],Apartment,6000-8000,8000,[],25,23952,0
Kim Bolton,F,168043821,2004-05-05,Freshman,Mason Gross School of the Arts,1,0,['BS' 'CS' 'MH'],Apartment,8000-11000,11000,[425090552],25,24315,0
Francisco Carroll,M,392103616,2004-09-08,Freshman,School of Communication and Information,1,0,['BS' 'MH' 'RA'],Apartment,8000-11000,11000,[334779318],25,24438,0
Michael Key,M,901840683,2003-05-21,Freshman,School of Arts and Sciences,1,0,['MS' 'BS' 'BH'],Apartment,8000-11000,11000,"[176515563, 388100575]",25,24925,0
Shane Perry,M,207018112,2002-02-13,Freshman,School of Engineering,1,0,['BS' 'MS' 'CS'],Apartment,4000-6000,6000,[359017117],25,25186,0
Kristen Johnson,F,353271159,2000-08-16,Freshman,School of Arts and Sciences,1,0,['BS' 'MS' 'AH'],Suite,6000-8000,8000,"[901292469, 217422673]",25,25271,0
Joshua Butler,M,144323751,2004-07-03,Freshman,School of Environmental and Biological Sciences,1,0,['TS' 'SA' 'CS'],Apartment,8000-11000,11000,"[844876315, 816038405]",25,25933,0
Marissa Dickson,F,812594775,2004-09-09,Freshman,School of Management and Labor Relations,1,0,['MRS' 'MS' 'JS'],Traditional Residence Hall,4000-6000,6000,"[326650079, 276672617]",25,26304,0
William Hayes,M,609011718,2003-01-02,Freshman,School of Communication and Information,1,0,['MH' 'BS' 'NCA'],Traditional Residence Hall,4000-6000,6000,"[472369289, 584817919]",25,26951,0
Matthew Ruiz,M,987721240,2000-05-29,Freshman,School of Communication and Information,1,0,['BS' 'NCA' 'MH'],Apartment,4000-6000,6000,"[917755584, 382194480]",25,27500,0
Ashley Chandler,F,130899607,2003-03-03,Freshman,School of Arts and Sciences,1,0,['MS' 'BS' 'RA'],Suite,4000-6000,6000,[],25,27694,0
Donna Gonzalez,F,785282277,2004-12-22,Freshman,Mason Gross School of the Arts,1,0,['AH' 'SA' 'MZH'],Suite,4000-6000,6000,[],25,27824,0
Tasha Larsen,F,115211674,2002-07-29,Freshman,School of Arts and Sciences,1,0,['TS' 'SA' 'NCA'],Apartment,6000-8000,8000,"[262839771, 748855425]",25,28173,0
Robert Bolton,M,172482738,2002-07-16,Freshman,School of Arts and Sciences,1,0,['RA' 'BS' 'NCA'],Suite,6000-8000,8000,"[734481596, 186798742]",25,28238,0
Danny Franklin,M,432086247,2004-05-31,Freshman,School of Arts and Sciences,1,0,['RA' 'BS' 'JS'],Apartment,4000-6000,6000,"[111572906, 575925908]",25,28454,0
Robin Klein,F,971498925,2002-06-21,Freshman,School of Arts and Sciences,1,0,['NCA' 'BS' 'RA'],Suite,6000-8000,8000,[],25,29141,0
Stephanie Avila,F,925589613,2004-05-25,Freshman,School of Arts and Sciences,1,0,['BS' 'SA' 'NCA'],Suite,4000-6000,6000,"[465317264, 929461492]",25,29370,0
Ana Duncan,F,344346844,2001-01-15,Freshman,School of Arts and Sciences,1,0,['MZH' 'BS' 'NCA'],Suite,4000-6000,6000,[764466584],25,29637,0
Jennifer Rogers,F,725108310,2002-09-01,Freshman,School of Arts and Sciences,1,0,['WS' 'BH' 'NCA'],Apartment,4000-6000,6000,[347082973],25,29697,0
Amy Stokes,F,291817346,2003-05-15,Freshman,School of Engineering,1,0,['RA' 'SA' 'BS'],Suite,6000-8000,8000,"[297127052, 975173592]",25,30005,0
Joshua Huffman,M,244842717,2003-04-16,Freshman,School of Arts and Sciences,1,0,['RA' 'MZH' 'NCA'],Suite,4000-6000,6000,"[852088234, 399591213]",25,31443,0
Johnathan Perkins,M,248381338,1999-11-29,Freshman,School of Engineering,1,0,['BS' 'SA' 'AH'],Apartment,6000-8000,8000,"[591281018, 777485828]",25,31746,0
Maureen Francis,F,733908427,2003-11-20,Freshman,School of Arts and Sciences,1,0,['BS' 'NCA' 'SA'],Suite,4000-6000,6000,[],25,31764,0
Tony Leonard,M,740338010,2003-02-03,Freshman,Mason Gross School of the Arts,1,0,['BS' 'CS' 'MH'],Apartment,8000-11000,11000,"[749401890, 347098485]",25,31847,0
Kelly Kaufman,F,205724506,2004-07-06,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['NCA' 'BH' 'MH'],Apartment,6000-8000,8000,"[800831739, 350097320]",25,32389,0
Paul Hamilton,M,755352461,2002-03-18,Freshman,School of Social Work,1,0,['BH' 'NCA' 'RA'],Traditional Residence Hall,4000-6000,6000,[],25,33101,0
Gary Sanchez,M,986821871,2002-05-07,Freshman,School of Arts and Sciences,1,0,['MH' 'MS' 'CS'],Suite,6000-8000,8000,"[566551607, 268892639]",25,33255,0
Raymond Rice,M,651239463,2003-10-14,Freshman,School of Arts and Sciences,1,0,['BS' 'TS' 'MRS'],Suite,4000-6000,6000,[871847693],25,33799,0
Julie Graves,F,734120546,2005-09-13,Freshman,School of Arts and Sciences,1,0,['SA' 'JS' 'MS'],Suite,4000-6000,6000,[],25,34009,0
Christina Schultz,F,742310209,2002-11-20,Freshman,School of Communication and Information,1,0,['AH' 'MZH' 'RA'],Suite,6000-8000,8000,"[360448597, 675145163]",25,34139,0
Barbara Vaughan,F,889955510,2000-02-28,Freshman,School of Management and Labor Relations,1,0,['MZH' 'BH' 'NCA'],Suite,6000-8000,8000,[106812310],25,34292,0
Alexis Montgomery,F,900398857,2003-10-20,Freshman,School of Engineering,1,0,['RA' 'BS' 'SA'],Suite,8000-11000,11000,[187559244],25,34337,0
Billy Schwartz,M,481808761,2002-04-19,Freshman,School of Engineering,1,0,['MZH' 'BS' 'JS'],Suite,8000-11000,11000,[731958023],25,34628,0
David Chapman,M,529995093,2003-12-29,Freshman,School of Arts and Sciences,1,0,['MZH' 'RA' 'TS'],Apartment,6000-8000,8000,[],25,34845,0
Kevin Hall,M,499078845,2001-06-15,Freshman,Mason Gross School of the Arts,1,0,['BS' 'TS' 'MS'],Apartment,4000-6000,6000,"[514307936, 420165264]",25,35027,0
Joann Bright,F,926239987,2002-02-08,Freshman,School of Social Work,1,0,['NCA' 'RA' 'BS'],Apartment,4000-6000,6000,"[140833480, 712728280]",25,35361,0
Andrea Ramirez,F,123643526,2005-01-26,Freshman,School of Arts and Sciences,1,0,['MH' 'NCA' 'RA'],Suite,6000-8000,8000,[653276607],25,35391,0
Shelley Larsen,F,535324862,2001-01-14,Freshman,School of Engineering,1,0,['MZH' 'BS' 'TS'],Suite,4000-6000,6000,[456395398],25,35420,0
Micheal Callahan,M,371175427,2002-10-02,Freshman,School of Arts and Sciences,1,0,['TS' 'MH' 'WS'],Apartment,8000-11000,11000,[813447627],25,35737,0
