name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Megan Simpson,F,616274097,2004-07-16,Sophomore,School of Arts and Sciences,1,1,['MZH' 'NCA' 'BS'],Suite,4000-6000,5000,[],30,34396,0
Chelsey Bowers,F,194420592,2005-03-30,Sophomore,Mason Gross School of the Arts,1,1,['WS' 'BS' 'RA'],Suite,4000-6000,5000,"[378383800, 672200995]",30,34400,0
Amanda Keller,F,116909959,2003-04-30,Sophomore,School of Arts and Sciences,1,1,['SA' 'MZH' 'BS'],Apartment,4000-6000,5000,[],30,34767,0
Brittany Hoover,F,681359606,2002-03-14,Junior,School of Arts and Sciences,1,1,['SA' 'TS' 'JS'],Apartment,8000-11000,10000,[486275157],30,35705,0
Xavier Scott,M,586363955,2001-11-01,Senior,School of Social Work,1,1,['BS' 'SA' 'MS'],Suite,4000-6000,5000,"[197413440, 181514391]",30,35853,0
Karen Hayes,F,340648202,2002-06-05,Junior,Rutgers Business School–Newark and New Brunswick,1,1,['NCA' 'BS' 'BH'],Suite,8000-11000,10000,"[538727156, 850364409]",30,35959,0
Nicole Arellano,F,450539299,2005-04-15,Sophomore,School of Management and Labor Relations,1,1,['NCA' 'RA' 'MH'],Traditional Residence Hall,8000-11000,10000,"[182473095, 952502481]",30,36170,0
Peter Anthony,M,726301486,2004-12-16,Sophomore,School of Environmental and Biological Sciences,1,1,['NCA' 'SA' 'JS'],Apartment,4000-6000,5000,[455083820],30,36476,0
Cesar Strickland,M,274363708,2000-02-27,Senior,School of Arts and Sciences,1,1,['RA' 'MRS' 'TS'],Traditional Residence Hall,4000-6000,5000,[],30,37348,0
Laura Silva DDS,F,883459565,2001-10-16,Junior,Rutgers Business School–Newark and New Brunswick,1,1,['BS' 'SA' 'CS'],Suite,6000-8000,7000,[],30,37722,0
Victoria Harris,F,327230181,2002-01-05,Junior,School of Arts and Sciences,1,1,['SA' 'TS' 'BS'],Traditional Residence Hall,8000-11000,10000,[814759478],30,37784,0
Robert Silva,M,474259550,1997-12-04,Masters,School of Graduate Studies,1,1,['BA' 'JA'],Apartment,10500-12000,11000,"[558892882, 457909682]",30,37857,0
Alisha Miller,F,905734673,2003-02-28,Senior,School of Arts and Sciences,1,1,['BS' 'RA' 'MS'],Apartment,4000-6000,5000,[],30,38478,0
Mike Garcia,M,478481550,2004-11-29,Senior,School of Engineering,1,1,['BS' 'SA' 'BH'],Traditional Residence Hall,4000-6000,5000,"[764764017, 241830555]",30,38791,0
Leonard Patton,M,724454371,2003-09-24,Senior,School of Arts and Sciences,1,1,['AH' 'CS' 'RA'],Apartment,8000-11000,10000,[556876019],30,38957,0
Wendy Brooks,F,188713074,2005-05-17,Sophomore,Edward J. Bloustein School of Planning and Public Policy,1,1,['BS' 'MS' 'SA'],Suite,4000-6000,5000,"[281783593, 720078891]",30,39076,0
Dr. Kayla Harris,F,977251658,1998-02-10,Masters,School of Graduate Studies,1,1,['BA' 'JA'],Apartment,8000-10500,9500,"[127511254, 641526837]",30,39715,0
Karen Shaw,F,672388899,2002-11-15,Junior,School of Arts and Sciences,1,1,['MH' 'TS' 'BS'],Suite,4000-6000,5000,"[681972680, 333600241]",30,40136,0
James Velasquez,M,679617778,2000-05-29,Junior,School of Arts and Sciences,1,1,['MS' 'MH' 'SA'],Suite,8000-11000,10000,[],30,40403,0
Alyssa Cook,F,591643274,2000-10-16,Junior,School of Arts and Sciences,1,1,['BS' 'BH' 'TS'],Apartment,4000-6000,5000,"[201968457, 655333454]",30,40437,0
Larry Jones,M,122113947,2004-07-30,Sophomore,Edward J. Bloustein School of Planning and Public Policy,1,1,['NCA' 'MS' 'MRS'],Suite,6000-8000,7000,[765450627],30,41027,0
Katie Perkins,F,153822188,2001-07-30,Sophomore,School of Social Work,1,1,['SA' 'MH' 'WS'],Apartment,4000-6000,5000,[],30,41552,0
James Curtis,M,910020139,2003-04-27,Senior,School of Arts and Sciences,1,1,['BH' 'SA' 'RA'],Apartment,8000-11000,10000,"[791346929, 133402355]",30,42234,0
Christina Schultz,F,742310209,2002-11-20,Freshman,School of Communication and Information,1,0,['AH' 'MZH' 'RA'],Suite,6000-8000,8000,"[360448597, 675145163]",25,1,0
Steven Wilson,M,666745066,2004-09-18,Freshman,School of Communication and Information,1,0,['WS' 'NCA' 'JS'],Apartment,4000-6000,6000,"[805850262, 911171944]",25,896,0
Susan Sanchez,F,235951488,2003-09-01,Freshman,School of Arts and Sciences,1,0,['MS' 'BS' 'WS'],Apartment,4000-6000,6000,[],25,911,0
Lisa Burch,F,146737893,2004-05-17,Freshman,School of Communication and Information,1,0,['RA' 'SA' 'MRS'],Apartment,8000-11000,11000,"[179888280, 860817297]",25,958,0
Kylie Boyd,F,433866513,2005-09-14,Freshman,School of Arts and Sciences,1,0,['MH' 'JS' 'BS'],Suite,4000-6000,6000,"[471136640, 616720583]",25,1139,0
Francisco Carroll,M,392103616,2004-09-08,Freshman,School of Communication and Information,1,0,['BS' 'MH' 'RA'],Apartment,8000-11000,11000,[334779318],25,1830,0
Bianca Tanner,F,550810467,2000-11-08,Freshman,School of Management and Labor Relations,1,0,['RA' 'MS' 'NCA'],Suite,4000-6000,6000,"[618228528, 443880054]",25,1892,0
Christopher Miller,M,202603155,2003-09-23,Freshman,School of Engineering,1,0,['JS' 'MS' 'NCA'],Apartment,6000-8000,8000,"[552533479, 848895644]",25,1992,0
Alexis Montgomery,F,900398857,2003-10-20,Freshman,School of Engineering,1,0,['RA' 'BS' 'SA'],Suite,8000-11000,11000,[187559244],25,2082,0
Christine Carter,F,198851720,2004-04-19,Freshman,School of Communication and Information,1,0,['WS' 'RA' 'SA'],Apartment,4000-6000,6000,[602122086],25,2913,0
Shane Perry,M,207018112,2002-02-13,Freshman,School of Engineering,1,0,['BS' 'MS' 'CS'],Apartment,4000-6000,6000,[359017117],25,3430,0
Julie Graves,F,734120546,2005-09-13,Freshman,School of Arts and Sciences,1,0,['SA' 'JS' 'MS'],Suite,4000-6000,6000,[],25,4243,0
William Hayes,M,609011718,2003-01-02,Freshman,School of Communication and Information,1,0,['MH' 'BS' 'NCA'],Traditional Residence Hall,4000-6000,6000,"[472369289, 584817919]",25,5249,0
Reginald Hartman,M,490518285,2002-08-01,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['SA' 'MS' 'MZH'],Suite,4000-6000,6000,[402313767],25,5551,0
Amanda Garcia,F,668942312,2001-10-04,Freshman,School of Arts and Sciences,1,0,['BH' 'SA' 'AH'],Suite,8000-11000,11000,[110805887],25,5878,0
Scott Brown,M,568305966,2003-03-22,Freshman,School of Engineering,1,0,['BS' 'CS' 'MS'],Traditional Residence Hall,4000-6000,6000,"[951037259, 593232503]",25,5943,0
Steven Tucker,M,536180894,2002-05-27,Freshman,School of Arts and Sciences,1,0,['RA' 'MZH' 'CS'],Apartment,6000-8000,8000,"[503156341, 826689880]",25,6011,0
Stephanie Avila,F,925589613,2004-05-25,Freshman,School of Arts and Sciences,1,0,['BS' 'SA' 'NCA'],Suite,4000-6000,6000,"[465317264, 929461492]",25,6504,0
Lindsay Brewer,F,866470954,2002-07-20,Freshman,School of Arts and Sciences,1,0,['TS' 'NCA' 'JS'],Suite,4000-6000,6000,[],25,6525,0
Kevin Schmidt,M,539450153,2005-08-31,Freshman,School of Arts and Sciences,1,0,['NCA' 'MH' 'SA'],Suite,4000-6000,6000,[763511205],25,6715,0
Michael Hall,M,445975823,2001-07-01,Freshman,School of Arts and Sciences,1,0,['NCA' 'BH' 'SA'],Suite,4000-6000,6000,[],25,7033,0
Kevin Martinez,M,828438935,2004-12-29,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['MS' 'WS' 'BH'],Apartment,4000-6000,6000,[970627708],25,8135,0
Carrie Schultz,F,234212223,2003-12-18,Freshman,Mason Gross School of the Arts,1,0,['MS' 'BS' 'BH'],Suite,8000-11000,11000,"[714342369, 812185484]",25,8377,0
Kimberly Massey,F,783435711,2004-09-18,Freshman,School of Engineering,1,0,['BS' 'MRS' 'SA'],Apartment,4000-6000,6000,[915448766],25,8489,0
Paul Hamilton,M,755352461,2002-03-18,Freshman,School of Social Work,1,0,['BH' 'NCA' 'RA'],Traditional Residence Hall,4000-6000,6000,[],25,8712,0
Lori Phillips,F,159957877,2003-08-10,Freshman,School of Social Work,1,0,['MZH' 'MH' 'BH'],Suite,4000-6000,6000,"[547120995, 889697788]",25,8752,0
John Nguyen,M,215442728,2002-01-28,Freshman,School of Social Work,1,0,['BS' 'RA' 'MS'],Apartment,4000-6000,6000,[],25,8961,0
Jennifer Smith,F,644093257,2005-01-21,Freshman,School of Communication and Information,1,0,['NCA' 'WS' 'MS'],Apartment,8000-11000,11000,"[210452655, 484645460]",25,9326,0
David Chapman,M,529995093,2003-12-29,Freshman,School of Arts and Sciences,1,0,['MZH' 'RA' 'TS'],Apartment,6000-8000,8000,[],25,9778,0
Gregory Young,M,283849842,2001-05-30,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['RA' 'BS' 'NCA'],Apartment,8000-11000,11000,[441167095],25,10006,0
Gary Sanchez,M,986821871,2002-05-07,Freshman,School of Arts and Sciences,1,0,['MH' 'MS' 'CS'],Suite,6000-8000,8000,"[566551607, 268892639]",25,10066,0
Cole Taylor,M,524039252,2001-03-12,Freshman,School of Engineering,1,0,['SA' 'JS' 'BS'],Traditional Residence Hall,4000-6000,6000,[],25,10073,0
Tanya Wagner,F,393852617,2002-06-27,Freshman,School of Arts and Sciences,1,0,['JS' 'BS' 'CS'],Suite,6000-8000,8000,[321971344],25,10277,0
Kim Bolton,F,168043821,2004-05-05,Freshman,Mason Gross School of the Arts,1,0,['BS' 'CS' 'MH'],Apartment,8000-11000,11000,[425090552],25,10569,0
Randy Heath,M,224450342,2002-07-21,Freshman,School of Communication and Information,1,0,['NCA' 'BS' 'RA'],Apartment,4000-6000,6000,"[499346229, 603032001]",25,11880,0
Lisa Cowan,F,889492251,2005-07-23,Freshman,School of Social Work,1,0,['MH' 'MRS' 'NCA'],Suite,4000-6000,6000,[],25,13269,0
Ashley Chandler,F,130899607,2003-03-03,Freshman,School of Arts and Sciences,1,0,['MS' 'BS' 'RA'],Suite,4000-6000,6000,[],25,13957,0
Christopher Ball,M,416237762,2005-05-04,Freshman,Mason Gross School of the Arts,1,0,['RA' 'BS' 'MS'],Suite,4000-6000,6000,"[275268437, 231144259]",25,14965,0
Andrea Ramirez,F,123643526,2005-01-26,Freshman,School of Arts and Sciences,1,0,['MH' 'NCA' 'RA'],Suite,6000-8000,8000,[653276607],25,15071,0
Kelly Kaufman,F,205724506,2004-07-06,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['NCA' 'BH' 'MH'],Apartment,6000-8000,8000,"[800831739, 350097320]",25,15233,0
Julia Weaver,F,300830485,1999-10-23,Freshman,School of Arts and Sciences,1,0,['NCA' 'BS' 'SA'],Suite,6000-8000,8000,"[570202725, 211279960]",25,15624,0
Katie Hill,F,518689199,2000-08-29,Freshman,Mason Gross School of the Arts,1,0,['AH' 'MS' 'BS'],Suite,8000-11000,11000,[654500338],25,15765,0
Barbara Vaughan,F,889955510,2000-02-28,Freshman,School of Management and Labor Relations,1,0,['MZH' 'BH' 'NCA'],Suite,6000-8000,8000,[106812310],25,16893,0
Danny Franklin,M,432086247,2004-05-31,Freshman,School of Arts and Sciences,1,0,['RA' 'BS' 'JS'],Apartment,4000-6000,6000,"[111572906, 575925908]",25,16965,0
Lawrence Crosby,M,262723707,2001-12-18,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0,['NCA' 'MRS' 'RA'],Suite,4000-6000,6000,[],25,17069,0
Tammy Hurst,F,906647955,2004-08-10,Freshman,School of Arts and Sciences,1,0,['SA' 'NCA' 'RA'],Suite,8000-11000,11000,[808129319],25,17731,0
Johnny Evans,M,880651188,2000-03-20,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0,['SA' 'NCA' 'CS'],Suite,6000-8000,8000,"[344328318, 716497175]",25,18196,0
Richard Davis,M,836815486,2002-09-22,Freshman,School of Arts and Sciences,1,0,['NCA' 'SA' 'BS'],Suite,6000-8000,8000,"[689662190, 978558130]",25,18433,0
Karen Campbell,F,442531351,2000-08-10,Freshman,School of Arts and Sciences,1,0,['NCA' 'SA' 'RA'],Apartment,4000-6000,6000,"[337834947, 324421105]",25,18503,0
Joshua Miller,M,363008697,2003-10-11,Freshman,School of Communication and Information,1,0,['NCA' 'RA' 'AH'],Suite,4000-6000,6000,"[163652357, 506571137]",25,18846,0
Jason Perkins,M,229410174,2003-02-03,Freshman,School of Arts and Sciences,1,0,['CS' 'AH' 'NCA'],Traditional Residence Hall,4000-6000,6000,"[687252631, 958183105]",25,19060,0
Sharon Lee,F,649505149,2002-03-20,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['BS' 'CS' 'WS'],Traditional Residence Hall,8000-11000,11000,"[347941551, 277060168]",25,19301,0
Scott Simpson,M,841569904,2000-12-26,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0,['RA' 'BS' 'NCA'],Suite,6000-8000,8000,"[681781787, 252230520]",25,19585,0
Brandon Manning,M,727932813,2002-05-19,Freshman,School of Arts and Sciences,1,0,['BS' 'JS' 'RA'],Apartment,6000-8000,8000,"[817879277, 171116514]",25,19613,0
Lee Noble,M,760785985,2004-10-07,Freshman,Mason Gross School of the Arts,1,0,['TS' 'NCA' 'BS'],Suite,8000-11000,11000,[],25,19666,0
Morgan Jackson,F,149194487,2005-06-27,Freshman,School of Engineering,1,0,['AH' 'WS' 'NCA'],Suite,4000-6000,6000,[],25,19735,0
Sean Richardson,M,688429319,2005-01-08,Freshman,School of Arts and Sciences,1,0,['MS' 'NCA' 'SA'],Suite,8000-11000,11000,"[207800780, 251554710]",25,19851,0
Jill Vazquez,F,325816426,2001-02-23,Freshman,School of Management and Labor Relations,1,0,['JS' 'BH' 'AH'],Apartment,4000-6000,6000,"[329255743, 448944968]",25,19958,0
Joann Bright,F,926239987,2002-02-08,Freshman,School of Social Work,1,0,['NCA' 'RA' 'BS'],Apartment,4000-6000,6000,"[140833480, 712728280]",25,19985,0
Matthew Ruiz,M,987721240,2000-05-29,Freshman,School of Communication and Information,1,0,['BS' 'NCA' 'MH'],Apartment,4000-6000,6000,"[917755584, 382194480]",25,20799,0
Tina Wells,F,761013569,2000-05-30,Freshman,School of Engineering,1,0,['CS' 'WS' 'SA'],Suite,8000-11000,11000,"[643597512, 460226334]",25,20876,0
Elizabeth Jones,F,673586289,2000-11-30,Freshman,School of Engineering,1,0,['NCA' 'MS' 'RA'],Suite,4000-6000,6000,[],25,20968,0
Jeremy Brown,M,798214721,2002-03-02,Freshman,School of Communication and Information,1,0,['SA' 'NCA' 'RA'],Apartment,6000-8000,8000,"[147801166, 603075549]",25,21121,0
Mrs. Patricia Gibson,F,894059524,2005-03-29,Freshman,School of Engineering,1,0,['AH' 'NCA' 'JS'],Apartment,8000-11000,11000,[818732667],25,21312,0
Matthew Parker,M,755425383,2005-07-04,Freshman,School of Arts and Sciences,1,0,['TS' 'RA' 'BS'],Apartment,4000-6000,6000,[854001857],25,21569,0
Samuel Ford,M,351058258,2004-07-22,Freshman,School of Arts and Sciences,1,0,['BS' 'RA' 'MRS'],Apartment,8000-11000,11000,"[917049371, 552896046]",25,21844,0
Richard Perez,M,762805802,2004-02-13,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0,['NCA' 'MZH' 'BS'],Apartment,4000-6000,6000,[232070001],25,21955,0
Aaron Rodriguez,M,404103070,2005-03-19,Freshman,School of Management and Labor Relations,1,0,['BS' 'MZH' 'SA'],Apartment,8000-11000,11000,"[158323028, 830446941]",25,21970,0
Ana Duncan,F,344346844,2001-01-15,Freshman,School of Arts and Sciences,1,0,['MZH' 'BS' 'NCA'],Suite,4000-6000,6000,[764466584],25,22093,0
Jamie Smith,F,859192170,2005-03-14,Freshman,School of Arts and Sciences,1,0,['NCA' 'WS' 'MRS'],Traditional Residence Hall,8000-11000,11000,[956208742],25,22147,0
Billy Schwartz,M,481808761,2002-04-19,Freshman,School of Engineering,1,0,['MZH' 'BS' 'JS'],Suite,8000-11000,11000,[731958023],25,22219,0
Tasha Larsen,F,115211674,2002-07-29,Freshman,School of Arts and Sciences,1,0,['TS' 'SA' 'NCA'],Apartment,6000-8000,8000,"[262839771, 748855425]",25,22889,0
Micheal Callahan,M,371175427,2002-10-02,Freshman,School of Arts and Sciences,1,0,['TS' 'MH' 'WS'],Apartment,8000-11000,11000,[813447627],25,22951,0
Chloe Rodriguez,F,933512901,2002-07-21,Freshman,School of Arts and Sciences,1,0,['BH' 'BS' 'SA'],Apartment,4000-6000,6000,[],25,23203,0
Ryan Shields,M,317594570,2003-07-28,Freshman,School of Arts and Sciences,1,0,['NCA' 'MS' 'MRS'],Traditional Residence Hall,8000-11000,11000,[],25,23470,0
Adam Morgan,M,895927948,2000-07-22,Freshman,School of Social Work,1,0,['BS' 'AH' 'NCA'],Suite,4000-6000,6000,"[790190627, 928795114]",25,23645,0
Richard Turner,M,584621022,2003-01-11,Freshman,Mason Gross School of the Arts,1,0,['RA' 'SA' 'CS'],Traditional Residence Hall,8000-11000,11000,[751309701],25,23895,0
Rebecca Anderson,F,258612705,2002-06-26,Freshman,School of Arts and Sciences,1,0,['RA' 'BS' 'MZH'],Suite,4000-6000,6000,[302861458],25,24191,0
Christine Cole,F,106436137,2003-04-25,Freshman,School of Arts and Sciences,1,0,['RA' 'TS' 'SA'],Traditional Residence Hall,4000-6000,6000,[628820890],25,24274,0
Evan Patel,M,115099059,2001-09-06,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['AH' 'NCA' 'JS'],Apartment,6000-8000,8000,[],25,24410,0
Tony Leonard,M,740338010,2003-02-03,Freshman,Mason Gross School of the Arts,1,0,['BS' 'CS' 'MH'],Apartment,8000-11000,11000,"[749401890, 347098485]",25,25016,0
Michael Key,M,901840683,2003-05-21,Freshman,School of Arts and Sciences,1,0,['MS' 'BS' 'BH'],Apartment,8000-11000,11000,"[176515563, 388100575]",25,25531,0
Morgan Rowe,F,514531092,2001-06-16,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0,['BS' 'BH' 'MH'],Apartment,4000-6000,6000,"[345384329, 978660341]",25,25668,0
Kristen Johnson,F,353271159,2000-08-16,Freshman,School of Arts and Sciences,1,0,['BS' 'MS' 'AH'],Suite,6000-8000,8000,"[901292469, 217422673]",25,26839,0
Jose Johnson,M,403150816,2005-08-01,Freshman,School of Communication and Information,1,0,['MZH' 'SA' 'MRS'],Suite,4000-6000,6000,[],25,26997,0
Travis Leon,M,740643007,2005-01-09,Freshman,School of Environmental and Biological Sciences,1,0,['MRS' 'NCA' 'RA'],Apartment,4000-6000,6000,"[824254187, 160759165]",25,27248,0
Eric Vazquez,M,526567960,2005-07-11,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['JS' 'RA' 'MH'],Traditional Residence Hall,8000-11000,11000,"[752704404, 114444654]",25,27819,0
Joshua Butler,M,144323751,2004-07-03,Freshman,School of Environmental and Biological Sciences,1,0,['TS' 'SA' 'CS'],Apartment,8000-11000,11000,"[844876315, 816038405]",25,28545,0
Philip Hughes,M,152476322,2002-08-10,Freshman,School of Communication and Information,1,0,['AH' 'MS' 'JS'],Suite,6000-8000,8000,"[530552426, 142056339]",25,28969,0
Tina Bryan,F,707252805,2001-10-03,Freshman,School of Environmental and Biological Sciences,1,0,['SA' 'JS' 'BS'],Suite,4000-6000,6000,"[687102729, 903165495]",25,29054,0
Richard Velez,M,210719286,2000-04-07,Freshman,School of Arts and Sciences,1,0,['MZH' 'SA' 'NCA'],Suite,8000-11000,11000,[],25,29075,0
Joshua Norris,M,899529345,2004-02-03,Freshman,School of Arts and Sciences,1,0,['SA' 'BS' 'AH'],Suite,8000-11000,11000,"[640983028, 394251083]",25,29463,0
William Todd,M,748022173,2000-04-25,Freshman,School of Engineering,1,0,['MZH' 'BS' 'MH'],Traditional Residence Hall,6000-8000,8000,[],25,30605,0
Steven Sutton MD,M,909613058,2004-08-18,Freshman,School of Arts and Sciences,1,0,['BH' 'BS' 'SA'],Traditional Residence Hall,4000-6000,6000,"[558582663, 240142257]",25,30770,0
Amy Stokes,F,291817346,2003-05-15,Freshman,School of Engineering,1,0,['RA' 'SA' 'BS'],Suite,6000-8000,8000,"[297127052, 975173592]",25,31251,0
Kathryn Martin,F,616652198,2000-07-19,Freshman,School of Environmental and Biological Sciences,1,0,['MZH' 'MS' 'SA'],Suite,4000-6000,6000,[895896967],25,31262,0
Melanie Ortega,F,663872273,2001-06-16,Freshman,School of Engineering,1,0,['CS' 'SA' 'RA'],Suite,4000-6000,6000,"[568619157, 684297164]",25,32015,0
Chelsea Hardy,F,424775036,1999-09-30,Freshman,School of Arts and Sciences,1,0,['RA' 'MZH' 'AH'],Traditional Residence Hall,4000-6000,6000,[509767615],25,32370,0
Gerald Jennings,M,857902352,2004-04-13,Freshman,Mason Gross School of the Arts,1,0,['SA' 'BS' 'MRS'],Suite,8000-11000,11000,"[829711843, 282228232]",25,32408,0
Michael Crawford,M,338996272,2005-05-15,Freshman,School of Communication and Information,1,0,['SA' 'NCA' 'RA'],Traditional Residence Hall,6000-8000,8000,"[828313442, 550861649]",25,32583,0
Robert Young,M,961514395,2005-02-14,Freshman,School of Communication and Information,1,0,['JS' 'MH' 'RA'],Suite,4000-6000,6000,[],25,32749,0
Daniel Higgins,M,336290667,2000-01-11,Freshman,School of Arts and Sciences,1,0,['NCA' 'BS' 'JS'],Apartment,4000-6000,6000,"[613793479, 285353719]",25,32882,0
Robin Klein,F,971498925,2002-06-21,Freshman,School of Arts and Sciences,1,0,['NCA' 'BS' 'RA'],Suite,6000-8000,8000,[],25,33698,0
Raymond Rice,M,651239463,2003-10-14,Freshman,School of Arts and Sciences,1,0,['BS' 'TS' 'MRS'],Suite,4000-6000,6000,[871847693],25,33739,0
Paul Grimes,M,208630014,1999-12-26,Freshman,School of Arts and Sciences,1,0,['BH' 'MZH' 'NCA'],Suite,4000-6000,6000,"[623955948, 384442860]",25,33778,0
Mr. Eric Watts PhD,M,875759186,2002-12-07,Freshman,School of Arts and Sciences,1,0,['NCA' 'BS' 'BH'],Suite,4000-6000,6000,"[642695749, 482109031]",25,34423,0
Jason Robertson,M,997862055,2000-10-04,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['RA' 'MH' 'SA'],Suite,4000-6000,6000,[],25,34588,0
Elizabeth Rios,F,481401657,2003-01-23,Freshman,School of Arts and Sciences,1,0,['BS' 'MH' 'WS'],Suite,4000-6000,6000,"[870247127, 449606384]",25,35343,0
Tina Brown,F,186798742,2001-04-06,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['NCA' 'JS' 'TS'],Suite,8000-11000,11000,[734481596],25,35596,0
