name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Bobby Valencia,M,515330988,2004-04-16,Sophomore,Rutgers Business School–Newark and New Brunswick,1,1,['MZH' 'NCA' 'BS'],Suite,4000-6000,5000,[362104640],30,37571,0
Sierra Ross,F,285422354,2002-04-15,Senior,School of Arts and Sciences,1,1,['NCA' 'BH' 'SA'],Traditional Residence Hall,8000-11000,10000,"[803228571, 379654239]",30,37592,0
Austin Kim,M,164758435,2002-12-31,Sophomore,School of Communication and Information,1,1,['SA' 'BH' 'BS'],Suite,8000-11000,10000,"[297084089, 417864489]",30,37923,0
Todd Chaney,M,904936757,2001-03-16,Sophomore,School of Arts and Sciences,1,1,['AH' 'MZH' 'RA'],Suite,8000-11000,10000,"[516281691, 370121261]",30,38014,0
Brett Stevens,M,424545369,2005-05-18,Senior,School of Arts and Sciences,1,1,['RA' 'BS' 'NCA'],Suite,6000-8000,7000,"[647429842, 962027848]",30,38059,0
Michael Schwartz,M,526684425,2004-04-25,Sophomore,Mason Gross School of the Arts,1,1,['MS' 'MH' 'JS'],Apartment,4000-6000,5000,[],30,38111,0
Jeffrey Boyd,M,189700100,2002-05-17,Junior,School of Arts and Sciences,1,1,['SA' 'BS' 'RA'],Suite,4000-6000,5000,[274435996],30,38268,0
Michael Perez,M,161309321,2002-08-18,Junior,School of Social Work,1,1,['SA' 'JS' 'BS'],Traditional Residence Hall,6000-8000,7000,[645746950],30,38554,0
Casey Jones,M,245176761,2002-06-24,Sophomore,School of Engineering,1,1,['JS' 'RA' 'AH'],Suite,4000-6000,5000,[410368705],30,38769,0
Jose Dickerson,M,282145386,2000-12-28,Sophomore,Rutgers Business School–Newark and New Brunswick,1,1,['RA' 'BS' 'JS'],Suite,4000-6000,5000,"[988840910, 759603112]",30,39103,0
Peter Anthony,M,726301486,2004-12-16,Sophomore,School of Environmental and Biological Sciences,1,1,['NCA' 'SA' 'JS'],Apartment,4000-6000,5000,[455083820],30,39260,0
Kara Williams,F,431850484,2002-01-08,Junior,School of Arts and Sciences,1,1,['CS' 'MZH' 'TS'],Suite,4000-6000,5000,"[533856705, 832808037]",30,39535,0
Xavier Scott,M,586363955,2001-11-01,Senior,School of Social Work,1,1,['BS' 'SA' 'MS'],Suite,4000-6000,5000,"[197413440, 181514391]",30,39544,0
Katie Dennis,F,456583598,2002-01-24,Sophomore,School of Arts and Sciences,1,1,['BS' 'JS' 'NCA'],Suite,8000-11000,10000,[738802738],30,39770,0
Connie Ryan,F,898137882,2004-09-25,Junior,School of Arts and Sciences,1,1,['SA' 'RA' 'MZH'],Suite,4000-6000,5000,[],30,40251,0
Kimberly Brown,F,595568354,1999-10-22,Sophomore,School of Communication and Information,1,1,['BS' 'SA' 'MH'],Traditional Residence Hall,4000-6000,5000,[],30,40975,0
Nicole Arellano,F,450539299,2005-04-15,Sophomore,School of Management and Labor Relations,1,1,['NCA' 'RA' 'MH'],Traditional Residence Hall,8000-11000,10000,"[182473095, 952502481]",30,41066,0
Ian Salazar,M,723091817,2004-03-04,Sophomore,School of Management and Labor Relations,1,1,['BS' 'JS' 'BH'],Traditional Residence Hall,4000-6000,5000,"[319036535, 135955722]",30,41247,0
Larry Jones,M,122113947,2004-07-30,Sophomore,Edward J. Bloustein School of Planning and Public Policy,1,1,['NCA' 'MS' 'MRS'],Suite,6000-8000,7000,[765450627],30,41491,0
Jonathan Wilson,M,213178528,2001-12-22,Senior,School of Arts and Sciences,1,1,['NCA' 'TS' 'RA'],Traditional Residence Hall,8000-11000,10000,"[102426551, 945144475]",30,42431,0
Brandon Miller,M,431015785,2002-11-20,Sophomore,Mason Gross School of the Arts,1,1,['BS' 'MRS' 'MH'],Traditional Residence Hall,4000-6000,5000,"[778383633, 263155037]",30,42474,0
Shelly Parker,F,395881185,2000-01-16,Junior,Rutgers Business School–Newark and New Brunswick,1,1,['RA' 'WS' 'MZH'],Traditional Residence Hall,4000-6000,5000,"[191269133, 956750906]",30,42603,0
Roger Douglas,M,585968528,2003-10-25,Freshman,School of Arts and Sciences,1,0,['WS' 'SA' 'NCA'],Apartment,4000-6000,6000,"[485298375, 931066651]",25,221,0
Michael Peterson,M,316541638,2002-01-23,Freshman,School of Arts and Sciences,1,0,['RA' 'NCA' 'MZH'],Suite,4000-6000,6000,[122082784],25,685,0
William Hayes,M,609011718,2003-01-02,Freshman,School of Communication and Information,1,0,['MH' 'BS' 'NCA'],Traditional Residence Hall,4000-6000,6000,"[472369289, 584817919]",25,1173,0
Kevin Schmidt,M,539450153,2005-08-31,Freshman,School of Arts and Sciences,1,0,['NCA' 'MH' 'SA'],Suite,4000-6000,6000,[763511205],25,1208,0
Jennifer Smith,F,644093257,2005-01-21,Freshman,School of Communication and Information,1,0,['NCA' 'WS' 'MS'],Apartment,8000-11000,11000,"[210452655, 484645460]",25,1537,0
Shelley Larsen,F,535324862,2001-01-14,Freshman,School of Engineering,1,0,['MZH' 'BS' 'TS'],Suite,4000-6000,6000,[456395398],25,1548,0
Jose Johnson,M,403150816,2005-08-01,Freshman,School of Communication and Information,1,0,['MZH' 'SA' 'MRS'],Suite,4000-6000,6000,[],25,1699,0
John Nguyen,M,215442728,2002-01-28,Freshman,School of Social Work,1,0,['BS' 'RA' 'MS'],Apartment,4000-6000,6000,[],25,1994,0
Morgan Jackson,F,149194487,2005-06-27,Freshman,School of Engineering,1,0,['AH' 'WS' 'NCA'],Suite,4000-6000,6000,[],25,2471,0
Eric Vazquez,M,526567960,2005-07-11,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['JS' 'RA' 'MH'],Traditional Residence Hall,8000-11000,11000,"[752704404, 114444654]",25,2530,0
Rebecca Anderson,F,258612705,2002-06-26,Freshman,School of Arts and Sciences,1,0,['RA' 'BS' 'MZH'],Suite,4000-6000,6000,[302861458],25,2751,0
Michael Key,M,901840683,2003-05-21,Freshman,School of Arts and Sciences,1,0,['MS' 'BS' 'BH'],Apartment,8000-11000,11000,"[176515563, 388100575]",25,2935,0
Brittany Gilbert,F,782730368,2002-07-18,Freshman,School of Management and Labor Relations,1,0,['SA' 'NCA' 'RA'],Suite,6000-8000,8000,"[905658185, 606667858]",25,3097,0
Jamie Smith,F,859192170,2005-03-14,Freshman,School of Arts and Sciences,1,0,['NCA' 'WS' 'MRS'],Traditional Residence Hall,8000-11000,11000,[956208742],25,3538,0
Jill Vazquez,F,325816426,2001-02-23,Freshman,School of Management and Labor Relations,1,0,['JS' 'BH' 'AH'],Apartment,4000-6000,6000,"[329255743, 448944968]",25,3607,0
Billy Schwartz,M,481808761,2002-04-19,Freshman,School of Engineering,1,0,['MZH' 'BS' 'JS'],Suite,8000-11000,11000,[731958023],25,4718,0
Julia Weaver,F,300830485,1999-10-23,Freshman,School of Arts and Sciences,1,0,['NCA' 'BS' 'SA'],Suite,6000-8000,8000,"[570202725, 211279960]",25,5234,0
Richard Perez,M,762805802,2004-02-13,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0,['NCA' 'MZH' 'BS'],Apartment,4000-6000,6000,[232070001],25,5590,0
Kylie Boyd,F,433866513,2005-09-14,Freshman,School of Arts and Sciences,1,0,['MH' 'JS' 'BS'],Suite,4000-6000,6000,"[471136640, 616720583]",25,5620,0
Sean Richardson,M,688429319,2005-01-08,Freshman,School of Arts and Sciences,1,0,['MS' 'NCA' 'SA'],Suite,8000-11000,11000,"[207800780, 251554710]",25,5775,0
Richard Davis,M,836815486,2002-09-22,Freshman,School of Arts and Sciences,1,0,['NCA' 'SA' 'BS'],Suite,6000-8000,8000,"[689662190, 978558130]",25,5861,0
Lori Phillips,F,159957877,2003-08-10,Freshman,School of Social Work,1,0,['MZH' 'MH' 'BH'],Suite,4000-6000,6000,"[547120995, 889697788]",25,5951,0
Chloe Rodriguez,F,933512901,2002-07-21,Freshman,School of Arts and Sciences,1,0,['BH' 'BS' 'SA'],Apartment,4000-6000,6000,[],25,5968,0
Richard Turner,M,584621022,2003-01-11,Freshman,Mason Gross School of the Arts,1,0,['RA' 'SA' 'CS'],Traditional Residence Hall,8000-11000,11000,[751309701],25,6152,0
Gregory Young,M,283849842,2001-05-30,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['RA' 'BS' 'NCA'],Apartment,8000-11000,11000,[441167095],25,6702,0
Kevin Martinez,M,828438935,2004-12-29,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['MS' 'WS' 'BH'],Apartment,4000-6000,6000,[970627708],25,6890,0
Julie Graves,F,734120546,2005-09-13,Freshman,School of Arts and Sciences,1,0,['SA' 'JS' 'MS'],Suite,4000-6000,6000,[],25,7082,0
Raymond Rice,M,651239463,2003-10-14,Freshman,School of Arts and Sciences,1,0,['BS' 'TS' 'MRS'],Suite,4000-6000,6000,[871847693],25,7203,0
Ana Duncan,F,344346844,2001-01-15,Freshman,School of Arts and Sciences,1,0,['MZH' 'BS' 'NCA'],Suite,4000-6000,6000,[764466584],25,7313,0
Donna Gonzalez,F,785282277,2004-12-22,Freshman,Mason Gross School of the Arts,1,0,['AH' 'SA' 'MZH'],Suite,4000-6000,6000,[],25,7400,0
Jason Robertson,M,997862055,2000-10-04,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['RA' 'MH' 'SA'],Suite,4000-6000,6000,[],25,7567,0
Kim Bolton,F,168043821,2004-05-05,Freshman,Mason Gross School of the Arts,1,0,['BS' 'CS' 'MH'],Apartment,8000-11000,11000,[425090552],25,8086,0
Carrie Schultz,F,234212223,2003-12-18,Freshman,Mason Gross School of the Arts,1,0,['MS' 'BS' 'BH'],Suite,8000-11000,11000,"[714342369, 812185484]",25,8305,0
Ashley Garcia,F,875048129,2003-07-20,Freshman,School of Arts and Sciences,1,0,['MS' 'SA' 'JS'],Apartment,6000-8000,8000,[],25,8681,0
Tasha Larsen,F,115211674,2002-07-29,Freshman,School of Arts and Sciences,1,0,['TS' 'SA' 'NCA'],Apartment,6000-8000,8000,"[262839771, 748855425]",25,9555,0
Amanda Garcia,F,668942312,2001-10-04,Freshman,School of Arts and Sciences,1,0,['BH' 'SA' 'AH'],Suite,8000-11000,11000,[110805887],25,9699,0
Scott Simpson,M,841569904,2000-12-26,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0,['RA' 'BS' 'NCA'],Suite,6000-8000,8000,"[681781787, 252230520]",25,9901,0
Gary Sanchez,M,986821871,2002-05-07,Freshman,School of Arts and Sciences,1,0,['MH' 'MS' 'CS'],Suite,6000-8000,8000,"[566551607, 268892639]",25,10222,0
Bianca Tanner,F,550810467,2000-11-08,Freshman,School of Management and Labor Relations,1,0,['RA' 'MS' 'NCA'],Suite,4000-6000,6000,"[618228528, 443880054]",25,10395,0
Michael Crawford,M,338996272,2005-05-15,Freshman,School of Communication and Information,1,0,['SA' 'NCA' 'RA'],Traditional Residence Hall,6000-8000,8000,"[828313442, 550861649]",25,10420,0
Samuel Ford,M,351058258,2004-07-22,Freshman,School of Arts and Sciences,1,0,['BS' 'RA' 'MRS'],Apartment,8000-11000,11000,"[917049371, 552896046]",25,10451,0
Christopher Miller,M,202603155,2003-09-23,Freshman,School of Engineering,1,0,['JS' 'MS' 'NCA'],Apartment,6000-8000,8000,"[552533479, 848895644]",25,10591,0
Robert Bolton,M,172482738,2002-07-16,Freshman,School of Arts and Sciences,1,0,['RA' 'BS' 'NCA'],Suite,6000-8000,8000,"[734481596, 186798742]",25,10654,0
Antonio Boyd,M,391328636,2000-04-03,Freshman,School of Communication and Information,1,0,['MS' 'NCA' 'BS'],Apartment,6000-8000,8000,"[843275608, 976462462]",25,10815,0
Stephanie Avila,F,925589613,2004-05-25,Freshman,School of Arts and Sciences,1,0,['BS' 'SA' 'NCA'],Suite,4000-6000,6000,"[465317264, 929461492]",25,11655,0
Chelsea Hardy,F,424775036,1999-09-30,Freshman,School of Arts and Sciences,1,0,['RA' 'MZH' 'AH'],Traditional Residence Hall,4000-6000,6000,[509767615],25,11674,0
Danny Franklin,M,432086247,2004-05-31,Freshman,School of Arts and Sciences,1,0,['RA' 'BS' 'JS'],Apartment,4000-6000,6000,"[111572906, 575925908]",25,12098,0
Matthew Ruiz,M,987721240,2000-05-29,Freshman,School of Communication and Information,1,0,['BS' 'NCA' 'MH'],Apartment,4000-6000,6000,"[917755584, 382194480]",25,12133,0
Tony Leonard,M,740338010,2003-02-03,Freshman,Mason Gross School of the Arts,1,0,['BS' 'CS' 'MH'],Apartment,8000-11000,11000,"[749401890, 347098485]",25,12389,0
Michael Hall,M,445975823,2001-07-01,Freshman,School of Arts and Sciences,1,0,['NCA' 'BH' 'SA'],Suite,4000-6000,6000,[],25,12593,0
Joshua Butler,M,144323751,2004-07-03,Freshman,School of Environmental and Biological Sciences,1,0,['TS' 'SA' 'CS'],Apartment,8000-11000,11000,"[844876315, 816038405]",25,13189,0
Philip Hughes,M,152476322,2002-08-10,Freshman,School of Communication and Information,1,0,['AH' 'MS' 'JS'],Suite,6000-8000,8000,"[530552426, 142056339]",25,13494,0
Steven Tucker,M,536180894,2002-05-27,Freshman,School of Arts and Sciences,1,0,['RA' 'MZH' 'CS'],Apartment,6000-8000,8000,"[503156341, 826689880]",25,15049,0
Joann Bright,F,926239987,2002-02-08,Freshman,School of Social Work,1,0,['NCA' 'RA' 'BS'],Apartment,4000-6000,6000,"[140833480, 712728280]",25,15465,0
Kimberly Massey,F,783435711,2004-09-18,Freshman,School of Engineering,1,0,['BS' 'MRS' 'SA'],Apartment,4000-6000,6000,[915448766],25,16055,0
Jason Perkins,M,229410174,2003-02-03,Freshman,School of Arts and Sciences,1,0,['CS' 'AH' 'NCA'],Traditional Residence Hall,4000-6000,6000,"[687252631, 958183105]",25,16095,0
Tina Wells,F,761013569,2000-05-30,Freshman,School of Engineering,1,0,['CS' 'WS' 'SA'],Suite,8000-11000,11000,"[643597512, 460226334]",25,16184,0
Robin Klein,F,971498925,2002-06-21,Freshman,School of Arts and Sciences,1,0,['NCA' 'BS' 'RA'],Suite,6000-8000,8000,[],25,16503,0
Daniel Higgins,M,336290667,2000-01-11,Freshman,School of Arts and Sciences,1,0,['NCA' 'BS' 'JS'],Apartment,4000-6000,6000,"[613793479, 285353719]",25,16538,0
Kevin Hall,M,499078845,2001-06-15,Freshman,Mason Gross School of the Arts,1,0,['BS' 'TS' 'MS'],Apartment,4000-6000,6000,"[514307936, 420165264]",25,17186,0
Amy Stokes,F,291817346,2003-05-15,Freshman,School of Engineering,1,0,['RA' 'SA' 'BS'],Suite,6000-8000,8000,"[297127052, 975173592]",25,17360,0
Steven Wilson,M,666745066,2004-09-18,Freshman,School of Communication and Information,1,0,['WS' 'NCA' 'JS'],Apartment,4000-6000,6000,"[805850262, 911171944]",25,17792,0
Shane Perry,M,207018112,2002-02-13,Freshman,School of Engineering,1,0,['BS' 'MS' 'CS'],Apartment,4000-6000,6000,[359017117],25,18434,0
Christine Cole,F,106436137,2003-04-25,Freshman,School of Arts and Sciences,1,0,['RA' 'TS' 'SA'],Traditional Residence Hall,4000-6000,6000,[628820890],25,18554,0
Johnny Evans,M,880651188,2000-03-20,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0,['SA' 'NCA' 'CS'],Suite,6000-8000,8000,"[344328318, 716497175]",25,19070,0
Joshua Miller,M,363008697,2003-10-11,Freshman,School of Communication and Information,1,0,['NCA' 'RA' 'AH'],Suite,4000-6000,6000,"[163652357, 506571137]",25,21100,0
Christina Schultz,F,742310209,2002-11-20,Freshman,School of Communication and Information,1,0,['AH' 'MZH' 'RA'],Suite,6000-8000,8000,"[360448597, 675145163]",25,21201,0
Karen Campbell,F,442531351,2000-08-10,Freshman,School of Arts and Sciences,1,0,['NCA' 'SA' 'RA'],Apartment,4000-6000,6000,"[337834947, 324421105]",25,21300,0
Evan Patel,M,115099059,2001-09-06,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['AH' 'NCA' 'JS'],Apartment,6000-8000,8000,[],25,21823,0
Micheal Callahan,M,371175427,2002-10-02,Freshman,School of Arts and Sciences,1,0,['TS' 'MH' 'WS'],Apartment,8000-11000,11000,[813447627],25,21969,0
Gerald Jennings,M,857902352,2004-04-13,Freshman,Mason Gross School of the Arts,1,0,['SA' 'BS' 'MRS'],Suite,8000-11000,11000,"[829711843, 282228232]",25,22486,0
Steven Sutton MD,M,909613058,2004-08-18,Freshman,School of Arts and Sciences,1,0,['BH' 'BS' 'SA'],Traditional Residence Hall,4000-6000,6000,"[558582663, 240142257]",25,22490,0
Robert Young,M,961514395,2005-02-14,Freshman,School of Communication and Information,1,0,['JS' 'MH' 'RA'],Suite,4000-6000,6000,[],25,22775,0
Laura Pena,F,667302585,2000-05-19,Freshman,School of Arts and Sciences,1,0,['AH' 'MZH' 'BH'],Apartment,4000-6000,6000,"[457437244, 683328299]",25,23671,0
Joshua Huffman,M,244842717,2003-04-16,Freshman,School of Arts and Sciences,1,0,['RA' 'MZH' 'NCA'],Suite,4000-6000,6000,"[852088234, 399591213]",25,24215,0
Brandon Manning,M,727932813,2002-05-19,Freshman,School of Arts and Sciences,1,0,['BS' 'JS' 'RA'],Apartment,6000-8000,8000,"[817879277, 171116514]",25,24269,0
Paul Hamilton,M,755352461,2002-03-18,Freshman,School of Social Work,1,0,['BH' 'NCA' 'RA'],Traditional Residence Hall,4000-6000,6000,[],25,24574,0
Maureen Francis,F,733908427,2003-11-20,Freshman,School of Arts and Sciences,1,0,['BS' 'NCA' 'SA'],Suite,4000-6000,6000,[],25,24746,0
Joshua Norris,M,899529345,2004-02-03,Freshman,School of Arts and Sciences,1,0,['SA' 'BS' 'AH'],Suite,8000-11000,11000,"[640983028, 394251083]",25,24986,0
Mrs. Patricia Gibson,F,894059524,2005-03-29,Freshman,School of Engineering,1,0,['AH' 'NCA' 'JS'],Apartment,8000-11000,11000,[818732667],25,25635,0
Tina Bryan,F,707252805,2001-10-03,Freshman,School of Environmental and Biological Sciences,1,0,['SA' 'JS' 'BS'],Suite,4000-6000,6000,"[687102729, 903165495]",25,26397,0
Matthew Parker,M,755425383,2005-07-04,Freshman,School of Arts and Sciences,1,0,['TS' 'RA' 'BS'],Apartment,4000-6000,6000,[854001857],25,26574,0
Elizabeth Rios,F,481401657,2003-01-23,Freshman,School of Arts and Sciences,1,0,['BS' 'MH' 'WS'],Suite,4000-6000,6000,"[870247127, 449606384]",25,26602,0
Cole Taylor,M,524039252,2001-03-12,Freshman,School of Engineering,1,0,['SA' 'JS' 'BS'],Traditional Residence Hall,4000-6000,6000,[],25,26631,0
Melanie Ortega,F,663872273,2001-06-16,Freshman,School of Engineering,1,0,['CS' 'SA' 'RA'],Suite,4000-6000,6000,"[568619157, 684297164]",25,27126,0
Kelly Kaufman,F,205724506,2004-07-06,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['NCA' 'BH' 'MH'],Apartment,6000-8000,8000,"[800831739, 350097320]",25,27332,0
Lisa Cowan,F,889492251,2005-07-23,Freshman,School of Social Work,1,0,['MH' 'MRS' 'NCA'],Suite,4000-6000,6000,[],25,27601,0
Olivia Cruz,F,461751824,2004-06-24,Freshman,School of Arts and Sciences,1,0,['BS' 'SA' 'MS'],Apartment,6000-8000,8000,"[467609013, 668377572]",25,27952,0
Morgan Rowe,F,514531092,2001-06-16,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0,['BS' 'BH' 'MH'],Apartment,4000-6000,6000,"[345384329, 978660341]",25,29184,0
Adam Morgan,M,895927948,2000-07-22,Freshman,School of Social Work,1,0,['BS' 'AH' 'NCA'],Suite,4000-6000,6000,"[790190627, 928795114]",25,29732,0
Ryan Shields,M,317594570,2003-07-28,Freshman,School of Arts and Sciences,1,0,['NCA' 'MS' 'MRS'],Traditional Residence Hall,8000-11000,11000,[],25,29784,0
Paul Grimes,M,208630014,1999-12-26,Freshman,School of Arts and Sciences,1,0,['BH' 'MZH' 'NCA'],Suite,4000-6000,6000,"[623955948, 384442860]",25,30626,0
Randy Heath,M,224450342,2002-07-21,Freshman,School of Communication and Information,1,0,['NCA' 'BS' 'RA'],Apartment,4000-6000,6000,"[499346229, 603032001]",25,30629,0
Johnathan Perkins,M,248381338,1999-11-29,Freshman,School of Engineering,1,0,['BS' 'SA' 'AH'],Apartment,6000-8000,8000,"[591281018, 777485828]",25,30946,0
Barbara Vaughan,F,889955510,2000-02-28,Freshman,School of Management and Labor Relations,1,0,['MZH' 'BH' 'NCA'],Suite,6000-8000,8000,[106812310],25,31068,0
Lindsay Brewer,F,866470954,2002-07-20,Freshman,School of Arts and Sciences,1,0,['TS' 'NCA' 'JS'],Suite,4000-6000,6000,[],25,31134,0
Sharon Lee,F,649505149,2002-03-20,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['BS' 'CS' 'WS'],Traditional Residence Hall,8000-11000,11000,"[347941551, 277060168]",25,31416,0
Reginald Hartman,M,490518285,2002-08-01,Freshman,Rutgers Business School–Newark and New Brunswick,1,0,['SA' 'MS' 'MZH'],Suite,4000-6000,6000,[402313767],25,31448,0
Christopher Ball,M,416237762,2005-05-04,Freshman,Mason Gross School of the Arts,1,0,['RA' 'BS' 'MS'],Suite,4000-6000,6000,"[275268437, 231144259]",25,31930,0
David Chapman,M,529995093,2003-12-29,Freshman,School of Arts and Sciences,1,0,['MZH' 'RA' 'TS'],Apartment,6000-8000,8000,[],25,32188,0
Mr. Eric Watts PhD,M,875759186,2002-12-07,Freshman,School of Arts and Sciences,1,0,['NCA' 'BS' 'BH'],Suite,4000-6000,6000,"[642695749, 482109031]",25,32214,0
Shawn Adams,M,295609075,2002-12-08,Freshman,School of Communication and Information,1,0,['SA' 'JS' 'RA'],Traditional Residence Hall,4000-6000,6000,[966953082],25,32339,0
Aaron Rodriguez,M,404103070,2005-03-19,Freshman,School of Management and Labor Relations,1,0,['BS' 'MZH' 'SA'],Apartment,8000-11000,11000,"[158323028, 830446941]",25,32370,0
Elizabeth Jones,F,673586289,2000-11-30,Freshman,School of Engineering,1,0,['NCA' 'MS' 'RA'],Suite,4000-6000,6000,[],25,32463,0
Lawrence Crosby,M,262723707,2001-12-18,Freshman,Edward J. Bloustein School of Planning and Public Policy,1,0,['NCA' 'MRS' 'RA'],Suite,4000-6000,6000,[],25,33023,0
Christina Kim,F,584738358,2001-04-28,Freshman,School of Arts and Sciences,1,0,['SA' 'NCA' 'AH'],Suite,4000-6000,6000,[611039233],25,33142,0
Ashley Chandler,F,130899607,2003-03-03,Freshman,School of Arts and Sciences,1,0,['MS' 'BS' 'RA'],Suite,4000-6000,6000,[],25,33594,0
Katie Hill,F,518689199,2000-08-29,Freshman,Mason Gross School of the Arts,1,0,['AH' 'MS' 'BS'],Suite,8000-11000,11000,[654500338],25,33774,0
Jacqueline Kelly,F,661141420,2005-08-05,Freshman,School of Environmental and Biological Sciences,1,0,['SA' 'TS' 'MS'],Suite,6000-8000,8000,"[659159565, 628476162]",25,34569,0
