name,sex,RUID,date_of_birth,student_year,student_school,accessibility_need,low_income_status,preferred_hall_ids,preferred_residence_type,preferred_price_range,max_price,roommate_preferences,weights,lottery_number,assigned
Lisa Cunningham,F,898020175,2004-04-30,Sophomore,School of Arts and Sciences,1,0,['AH' 'RA' 'SA'],Traditional Residence Hall,6000-8000,9000,[403429268],20,3075,0
Howard Salazar,M,719583444,2005-09-21,Sophomore,School of Arts and Sciences,1,0,['BS' 'MRS' 'MH'],Apartment,4000-6000,7000,"[986579054, 585797279]",20,3084,0
Andrew Miller,M,812006018,2004-01-07,Sophomore,School of Arts and Sciences,1,0,['JS' 'RA' 'BS'],Suite,8000-11000,12000,[],20,3174,0
David Austin,M,416536178,2002-05-16,Senior,Edward J. Bloustein School of Planning and Public Policy,1,0,['NCA' 'BS' 'RA'],Suite,8000-11000,12000,"[241378092, 250880344]",20,3221,0
Mark Sutton,M,831776779,2003-09-23,Sophomore,School of Management and Labor Relations,1,0,['CS' 'RA' 'JS'],Suite,8000-11000,12000,[],20,3414,0
Felicia Macdonald,F,324418033,2000-12-23,Junior,School of Arts and Sciences,1,0,['BS' 'MZH' 'SA'],Suite,8000-11000,12000,[774703218],20,3832,0
Stephanie Nichols,F,387703520,2002-06-30,Sophomore,School of Arts and Sciences,1,0,['BS' 'NCA' 'RA'],Suite,8000-11000,12000,"[802500076, 822412687]",20,3837,0
Veronica Mclaughlin,F,953861606,2004-11-23,Sophomore,School of Engineering,1,0,['NCA' 'CS' 'MS'],Apartment,8000-11000,12000,"[481704624, 952570393]",20,3839,0
David Bullock,M,842895323,2002-02-04,Senior,School of Arts and Sciences,1,0,['WS' 'BS' 'JS'],Suite,4000-6000,7000,[],20,3974,0
John Ross,M,239604896,2002-11-30,Sophomore,School of Management and Labor Relations,1,0,['JS' 'BS' 'SA'],Suite,8000-11000,12000,"[670226826, 239636686]",20,4304,0
Jennifer Mcintyre,F,982211901,2000-07-20,Sophomore,School of Management and Labor Relations,1,0,['RA' 'WS' 'JS'],Apartment,8000-11000,12000,[309915669],20,4336,0
William Johnson,M,375797132,2004-10-28,Senior,School of Arts and Sciences,1,0,['JS' 'SA' 'BS'],Suite,6000-8000,9000,"[810509599, 339592882]",20,4462,0
Matthew Blake,M,341676823,2002-06-21,Sophomore,School of Arts and Sciences,1,0,['TS' 'BS' 'WS'],Suite,6000-8000,9000,[516616662],20,4776,0
Carolyn Kane,F,950328706,2002-03-10,Senior,Rutgers Business School–Newark and New Brunswick,1,0,['BS' 'MRS' 'CS'],Suite,4000-6000,7000,"[253626558, 797865371]",20,5238,0
Donald Duncan,M,207240858,2002-04-02,Sophomore,Mason Gross School of the Arts,1,0,['MZH' 'BS' 'BH'],Apartment,6000-8000,9000,[839063024],20,5586,0
Anthony Bass,M,548748934,2003-11-12,Sophomore,School of Environmental and Biological Sciences,1,0,['RA' 'JS' 'MS'],Suite,6000-8000,9000,[],20,5649,0
Joshua Miller,M,258774962,2005-08-05,Junior,School of Management and Labor Relations,1,0,['MZH' 'SA' 'JS'],Suite,8000-11000,12000,[527316390],20,5714,0
Pamela Pennington,F,387607677,2000-11-18,Senior,Rutgers Business School–Newark and New Brunswick,1,0,['MH' 'CS' 'NCA'],Suite,4000-6000,7000,"[397810627, 772159205]",20,5875,0
Frank Walker,M,826944304,2001-10-29,Senior,School of Arts and Sciences,1,0,['AH' 'BS' 'SA'],Suite,6000-8000,9000,"[960027453, 578128972]",20,6016,0
Rebecca Carroll,F,216339215,2004-06-18,Junior,Rutgers Business School–Newark and New Brunswick,1,0,['BS' 'MZH' 'MS'],Suite,6000-8000,9000,"[872748473, 202160107]",20,6360,0
Gary Nichols,M,245404666,2004-09-09,Sophomore,School of Communication and Information,1,0,['MH' 'CS' 'BS'],Suite,8000-11000,12000,[685113412],20,6373,0
Jennifer Simmons,F,977522906,2000-10-10,Sophomore,School of Engineering,1,0,['WS' 'BS' 'RA'],Apartment,8000-11000,12000,[],20,6523,0
Jeffrey Savage,M,404783945,2003-05-13,Junior,School of Arts and Sciences,1,0,['RA' 'MZH' 'BS'],Apartment,6000-8000,9000,"[534931610, 598377926]",20,6741,0
Amanda Nixon,F,787243002,2001-06-01,Junior,Mason Gross School of the Arts,1,0,['NCA' 'BS' 'MRS'],Traditional Residence Hall,4000-6000,7000,[],20,7471,0
Ashley Carey,F,849566613,2002-10-12,Sophomore,School of Arts and Sciences,1,0,['RA' 'MS' 'BH'],Apartment,8000-11000,12000,[962475014],20,7932,0
Ashley Kennedy,F,804917702,2001-10-30,Sophomore,School of Arts and Sciences,1,0,['MRS' 'BS' 'NCA'],Suite,4000-6000,7000,[],20,8080,0
David Grant,M,585749760,2001-10-06,Junior,Mason Gross School of the Arts,1,0,['RA' 'BS' 'JS'],Apartment,8000-11000,12000,[128591158],20,8085,0
Anthony Cruz,M,796933005,1996-01-07,Doctorate,School of Graduate Studies,1,0,['JA' 'BA'],Apartment,10500-12000,13000,"[697644784, 545634234]",20,8135,0
Katherine Sullivan,F,492530871,2000-05-23,Sophomore,Mason Gross School of the Arts,1,0,['NCA' 'BS' 'MS'],Apartment,8000-11000,12000,[],20,8332,0
Amanda Preston,F,846875439,2005-02-03,Junior,School of Arts and Sciences,1,0,['BS' 'SA' 'RA'],Apartment,8000-11000,12000,[934504391],20,8497,0
John Brown,M,452113684,1999-04-20,Doctorate,School of Graduate Studies,1,0,['BA' 'JA'],Apartment,9000-10500,11500,[],20,8549,0
Daniel Blevins,M,251388255,2004-12-11,Junior,School of Social Work,1,0,['MH' 'WS' 'BS'],Suite,4000-6000,7000,[193287910],20,8703,0
Tony Le,M,624445099,2003-07-06,Sophomore,Mason Gross School of the Arts,1,0,['MH' 'SA' 'MZH'],Suite,8000-11000,12000,"[876781729, 389924832]",20,8790,0
Aaron Hurley,M,383167218,2001-04-11,Senior,Mason Gross School of the Arts,1,0,['SA' 'MS' 'BS'],Traditional Residence Hall,8000-11000,12000,"[377143169, 782031001]",20,8834,0
Anthony Chavez,M,315887469,2003-03-31,Senior,School of Arts and Sciences,1,0,['MS' 'BS' 'RA'],Apartment,4000-6000,7000,[507645757],20,9155,0
Monica Hayes,F,894369625,2002-02-05,Sophomore,School of Management and Labor Relations,1,0,['RA' 'MZH' 'JS'],Apartment,4000-6000,7000,[151809448],20,9227,0
Marc Turner,M,708379497,2001-09-06,Sophomore,School of Arts and Sciences,1,0,['MZH' 'MH' 'BS'],Apartment,8000-11000,12000,"[343461147, 403245617]",20,9329,0
Brian Willis,M,364164590,2000-12-14,Sophomore,School of Arts and Sciences,1,0,['TS' 'SA' 'MS'],Traditional Residence Hall,8000-11000,12000,[],20,9388,0
Kevin Beard,M,580810313,2001-02-22,Junior,School of Engineering,1,0,['BS' 'NCA' 'SA'],Apartment,6000-8000,9000,"[255879525, 186440668]",20,9457,0
Matthew Dixon,M,371032410,2005-09-11,Sophomore,School of Engineering,1,0,['NCA' 'SA' 'AH'],Apartment,8000-11000,12000,[720720314],20,9478,0
Kiara Hughes,F,439020608,2005-07-28,Junior,School of Arts and Sciences,1,0,['AH' 'BS' 'NCA'],Apartment,8000-11000,12000,[235549498],20,9546,0
Mrs. Donna Brown DVM,F,220677145,2002-12-18,Sophomore,Edward J. Bloustein School of Planning and Public Policy,1,0,['MS' 'SA' 'NCA'],Suite,8000-11000,12000,"[952542679, 690231685]",20,9674,0
Jerry Edwards,M,300040685,2000-05-07,Doctorate,Graduate School of Education,1,0,['BA' 'JA'],Apartment,10500-12000,13000,[337659957],20,10151,0
Sara Oliver,F,931090335,2004-03-09,Junior,Edward J. Bloustein School of Planning and Public Policy,1,0,['RA' 'MS' 'BS'],Suite,4000-6000,7000,[244667031],20,10286,0
Julie Johnson,F,635712485,2003-10-01,Junior,School of Communication and Information,1,0,['BS' 'MS' 'CS'],Apartment,8000-11000,12000,"[351342283, 764341646]",20,10326,0
Anthony Black,M,688131998,2002-04-08,Sophomore,Mason Gross School of the Arts,1,0,['NCA' 'BS' 'JS'],Apartment,4000-6000,7000,[163836646],20,10401,0
William Turner,M,631871578,2000-03-25,Doctorate,School of Graduate Studies,1,0,['BA' 'JA'],Apartment,9000-10500,11500,[206500855],20,10595,0
Nicole Martinez,F,453606460,2000-11-03,Junior,Rutgers Business School–Newark and New Brunswick,1,0,['NCA' 'SA' 'JS'],Suite,6000-8000,9000,"[791538197, 476988447]",20,10788,0
David Wright,M,210531978,2003-02-14,Sophomore,School of Arts and Sciences,1,0,['BS' 'TS' 'NCA'],Suite,6000-8000,9000,[579458253],20,10794,0
Richard Edwards,M,475668286,2002-06-03,Senior,School of Environmental and Biological Sciences,1,0,['JS' 'NCA' 'RA'],Traditional Residence Hall,8000-11000,12000,"[884621327, 144064927]",20,10857,0
Jerry Mendoza,M,952570393,1999-11-03,Junior,Edward J. Bloustein School of Planning and Public Policy,1,0,['SA' 'NCA' 'BS'],Apartment,4000-6000,7000,[953861606],20,10893,0
Derek Parks,M,215143549,2000-06-23,Sophomore,School of Arts and Sciences,1,0,['NCA' 'JS' 'MS'],Apartment,6000-8000,9000,"[571978108, 595243811]",20,10898,0
Jean Kennedy,F,161272609,2000-02-07,Masters,School of Graduate Studies,1,0,['BA' 'JA'],Apartment,10500-12000,13000,"[935327245, 769112205]",20,11261,0
Eddie Graham,M,871517055,2001-07-13,Junior,Edward J. Bloustein School of Planning and Public Policy,1,0,['SA' 'NCA' 'BS'],Apartment,6000-8000,9000,"[178373961, 583520529]",20,11364,0
Kimberly Jimenez,F,545634234,2000-08-28,Masters,School of Graduate Studies,1,0,['BA' 'JA'],Apartment,9000-10500,11500,[796933005],20,11377,0
Christopher Wilson,M,453553991,2001-01-08,Sophomore,School of Engineering,1,0,['RA' 'BS' 'SA'],Apartment,8000-11000,12000,[562060440],20,11571,0
Daniel Alvarez,M,545611698,2002-04-11,Sophomore,Rutgers Business School–Newark and New Brunswick,1,0,['CS' 'MH' 'MS'],Apartment,6000-8000,9000,"[744357261, 511630942]",20,11703,0
Seth Weiss,M,425049319,2002-10-11,Junior,School of Communication and Information,1,0,['MH' 'NCA' 'SA'],Apartment,8000-11000,12000,"[810792981, 649780190]",20,12598,0
Erica Hawkins,F,966824404,2000-07-03,Sophomore,School of Engineering,1,0,['MS' 'RA' 'BS'],Apartment,4000-6000,7000,"[894235792, 828841476]",20,12921,0
Kathleen Burns,F,657824192,2004-08-05,Sophomore,Rutgers Business School–Newark and New Brunswick,1,0,['MS' 'NCA' 'BS'],Traditional Residence Hall,6000-8000,9000,"[606926510, 821768490]",20,12952,0
Heather Sanders,F,241732700,2003-12-08,Junior,School of Engineering,1,0,['MRS' 'JS' 'MZH'],Traditional Residence Hall,4000-6000,7000,[568452509],20,12990,0
Jennifer Wilson,F,903239111,1998-06-07,Masters,Graduate School of Education,1,0,['BA' 'JA'],Apartment,10500-12000,13000,[734321237],20,13144,0
Sandra Cain,F,277610785,2005-03-02,Senior,School of Social Work,1,0,['RA' 'WS' 'NCA'],Apartment,4000-6000,7000,"[166830721, 252855799]",20,13801,0
Brittany Mckay,F,779941164,2002-11-02,Sophomore,School of Arts and Sciences,1,0,['SA' 'RA' 'BS'],Apartment,8000-11000,12000,"[663733156, 409552265]",20,13849,0
Bradley Martin,M,886868976,2004-03-09,Sophomore,School of Arts and Sciences,1,0,['NCA' 'CS' 'RA'],Apartment,6000-8000,9000,"[432095642, 380525595]",20,14087,0
Stephen Gilbert,M,873416668,2001-03-04,Junior,Mason Gross School of the Arts,1,0,['NCA' 'BH' 'SA'],Apartment,8000-11000,12000,[880848328],20,14103,0
Caitlin Frazier,F,921850324,2000-06-30,Sophomore,School of Communication and Information,1,0,['SA' 'CS' 'JS'],Apartment,8000-11000,12000,"[772489739, 205952430]",20,14357,0
Taylor Flores,F,672096716,2005-09-04,Junior,Mason Gross School of the Arts,1,0,['BS' 'RA' 'WS'],Suite,8000-11000,12000,[],20,14484,0
Edward Adams,M,735489895,2003-07-09,Sophomore,School of Social Work,1,0,['WS' 'RA' 'MZH'],Suite,8000-11000,12000,"[600438211, 220306121]",20,14578,0
Dr. Christina Romero MD,F,776731345,2002-09-13,Junior,School of Social Work,1,0,['BS' 'RA' 'SA'],Suite,8000-11000,12000,"[426290340, 998091646]",20,14610,0
Diane Moore,F,143470505,2001-07-04,Junior,School of Arts and Sciences,1,0,['MRS' 'BS' 'BH'],Apartment,4000-6000,7000,[],20,14720,0
Walter Mcdowell,M,574325425,2001-05-24,Sophomore,School of Social Work,1,0,['BS' 'WS' 'MS'],Suite,6000-8000,9000,"[455303008, 945815688]",20,14802,0
Olivia Russell,F,830992886,2001-05-25,Sophomore,School of Communication and Information,1,0,['MH' 'SA' 'JS'],Suite,8000-11000,12000,[472743479],20,15249,0
Thomas Guzman,M,263521161,2001-07-04,Junior,Mason Gross School of the Arts,1,0,['SA' 'BS' 'RA'],Apartment,8000-11000,12000,"[860880100, 599367934]",20,15423,0
Joseph Gonzalez,M,390557915,2003-03-05,Sophomore,School of Arts and Sciences,1,0,['CS' 'RA' 'SA'],Traditional Residence Hall,4000-6000,7000,"[988955242, 509388283]",20,15553,0
Danielle Haney,F,248373165,2001-04-13,Sophomore,School of Arts and Sciences,1,0,['JS' 'BS' 'RA'],Suite,4000-6000,7000,"[615238986, 577237134]",20,15759,0
Nicole Gonzalez,F,443172403,2003-10-21,Sophomore,School of Arts and Sciences,1,0,['BS' 'MS' 'CS'],Traditional Residence Hall,4000-6000,7000,[138747690],20,15970,0
Arthur Morris,M,456856068,1999-10-17,Sophomore,Mason Gross School of the Arts,1,0,['RA' 'MS' 'MH'],Suite,6000-8000,9000,"[392274484, 346981704]",20,16090,0
Daniel Ellis,M,650188802,2000-07-11,Masters,School of Graduate Studies,1,0,['BA' 'JA'],Apartment,9000-10500,11500,[654497243],20,16308,0
Robert Hodges,M,884833845,1999-11-16,Sophomore,Rutgers Business School–Newark and New Brunswick,1,0,['RA' 'BS' 'WS'],Traditional Residence Hall,8000-11000,12000,[],20,16542,0
Theresa Bender,F,681520688,2000-06-26,Sophomore,School of Communication and Information,1,0,['NCA' 'RA' 'SA'],Suite,8000-11000,12000,"[390126186, 965820447]",20,16574,0
Ashlee Ramos,F,103279700,2000-05-14,Sophomore,Mason Gross School of the Arts,1,0,['SA' 'MZH' 'MS'],Apartment,8000-11000,12000,"[828838114, 371281525]",20,16635,0
Cheyenne Lloyd,F,633205221,2003-11-30,Senior,School of Arts and Sciences,1,0,['MS' 'BS' 'MRS'],Suite,4000-6000,7000,[619619714],20,16812,0
Rachael Gomez,F,331301633,2003-04-16,Junior,Rutgers Business School–Newark and New Brunswick,1,0,['MRS' 'AH' 'RA'],Suite,8000-11000,12000,"[411626539, 787689812]",20,16938,0
Jasmine Crawford,F,883053469,1997-07-13,Doctorate,School of Graduate Studies,1,0,['JA' 'BA'],Apartment,9000-10500,11500,"[175748512, 937541281]",20,16967,0
Justin Garcia,M,979154090,2001-10-19,Senior,Edward J. Bloustein School of Planning and Public Policy,1,0,['SA' 'AH' 'RA'],Apartment,4000-6000,7000,"[685518519, 932239187]",20,17240,0
Robert Brown,M,834427692,1993-11-09,Doctorate,Graduate School of Education,1,0,['BA' 'JA'],Apartment,9000-10500,11500,[120258667],20,17403,0
Abigail Hernandez,F,422935203,2002-01-15,Senior,School of Arts and Sciences,1,0,['MZH' 'NCA' 'MS'],Apartment,8000-11000,12000,"[897183618, 176192101]",20,17707,0
Melissa Sanchez,F,842781593,2005-05-06,Senior,School of Engineering,1,0,['BS' 'NCA' 'SA'],Suite,4000-6000,7000,[],20,18358,0
James Zuniga PhD,M,162655024,2000-10-10,Sophomore,School of Arts and Sciences,1,0,['TS' 'JS' 'MH'],Traditional Residence Hall,4000-6000,7000,[423201589],20,18407,0
Danielle Boyd,F,826943879,1998-05-17,Masters,School of Graduate Studies,1,0,['BA' 'JA'],Apartment,9000-10500,11500,"[908561697, 310857175]",20,18667,0
Brian Riggs,M,504044209,2000-01-12,Senior,School of Arts and Sciences,1,0,['SA' 'BS' 'WS'],Apartment,4000-6000,7000,"[875213477, 902235499]",20,19070,0
Michael Pierce,M,120764310,2000-05-09,Sophomore,School of Communication and Information,1,0,['JS' 'RA' 'BS'],Suite,6000-8000,9000,"[308347153, 330126607]",20,19080,0
Mitchell Clark,M,872519266,2003-11-29,Sophomore,School of Communication and Information,1,0,['SA' 'NCA' 'AH'],Apartment,8000-11000,12000,[],20,19266,0
Gary Suarez,M,843774388,2002-07-02,Junior,School of Arts and Sciences,1,0,['BH' 'SA' 'BS'],Apartment,8000-11000,12000,"[218467051, 931246376]",20,19491,0
Jessica Williams,F,725611979,2005-03-14,Sophomore,School of Environmental and Biological Sciences,1,0,['JS' 'NCA' 'BH'],Suite,8000-11000,12000,"[461036961, 316301884]",20,19561,0
Luke Smith,M,690739471,1997-08-06,Doctorate,Graduate School of Education,1,0,['JA' 'BA'],Apartment,9000-10500,11500,[350377708],20,20088,0
Christopher Simpson,M,708902739,2004-06-30,Junior,School of Social Work,1,0,['NCA' 'BS' 'TS'],Suite,6000-8000,9000,"[505871444, 334335106]",20,20098,0
Jennifer Mendoza,F,707523766,1999-01-26,Masters,Graduate School of Education,1,0,['JA' 'BA'],Apartment,9000-10500,11500,[],20,20495,0
James Lee,M,235100391,2002-11-30,Sophomore,Rutgers Business School–Newark and New Brunswick,1,0,['RA' 'SA' 'BS'],Suite,4000-6000,7000,[],20,20738,0
Donna Underwood,F,920360732,2002-10-12,Sophomore,Mason Gross School of the Arts,1,0,['NCA' 'MRS' 'BS'],Suite,4000-6000,7000,[902923224],20,20865,0
Samantha Estrada,F,260187009,2004-05-19,Junior,School of Arts and Sciences,1,0,['BS' 'MS' 'JS'],Apartment,8000-11000,12000,[986577787],20,21042,0
Kelly Matthews,F,230972311,2003-02-22,Sophomore,School of Arts and Sciences,1,0,['RA' 'SA' 'AH'],Suite,8000-11000,12000,"[849602917, 674662268]",20,21147,0
Yolanda Sanchez,F,532850723,2005-04-27,Sophomore,School of Engineering,1,0,['AH' 'NCA' 'WS'],Apartment,8000-11000,12000,"[967507276, 481854622]",20,21169,0
Heidi Morris,F,500950555,2004-02-19,Sophomore,Mason Gross School of the Arts,1,0,['CS' 'MZH' 'NCA'],Traditional Residence Hall,8000-11000,12000,"[916815440, 537964945]",20,21258,0
Paul Thompson,M,407128583,1999-04-19,Masters,School of Graduate Studies,1,0,['BA' 'JA'],Apartment,9000-10500,11500,"[949621965, 473287883]",20,21280,0
Michele Johnson,F,596038656,2005-04-13,Freshman,School of Arts and Sciences,0,1,['MRS' 'BS' 'SA'],Suite,8000-11000,12000,"[788083481, 389625159]",15,21,0
Jenna Arnold,F,255959178,2005-01-28,Freshman,Mason Gross School of the Arts,0,1,['SA' 'BS' 'RA'],Suite,6000-8000,9000,"[935764901, 332580116]",15,23,0
Trevor Osborne,M,680652887,2001-03-26,Freshman,School of Engineering,0,1,['BS' 'SA' 'AH'],Apartment,4000-6000,7000,[],15,34,0
Jessica Miller,F,990531147,2002-09-16,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['CS' 'NCA' 'BS'],Suite,8000-11000,12000,"[742803667, 406462960]",15,106,0
Joshua Hunt DVM,M,337650687,2003-03-31,Freshman,School of Arts and Sciences,0,1,['SA' 'RA' 'MH'],Apartment,6000-8000,9000,[],15,127,0
Shawn Green,M,331441833,2000-04-20,Freshman,School of Arts and Sciences,0,1,['RA' 'MS' 'AH'],Apartment,6000-8000,9000,[936493386],15,159,0
Jennifer Riley,F,457657927,2000-02-18,Freshman,Mason Gross School of the Arts,0,1,['RA' 'NCA' 'SA'],Traditional Residence Hall,4000-6000,7000,[],15,234,0
Lisa Townsend,F,378521383,2001-03-16,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['MH' 'BS' 'SA'],Suite,8000-11000,12000,"[887895723, 337730278]",15,347,0
Kerry Henderson,M,672337006,2004-12-13,Freshman,Mason Gross School of the Arts,0,1,['RA' 'SA' 'WS'],Apartment,6000-8000,9000,"[843067157, 125718695]",15,366,0
Andrea Hernandez,F,423158205,2002-09-03,Freshman,School of Arts and Sciences,0,1,['WS' 'BS' 'SA'],Traditional Residence Hall,4000-6000,7000,[],15,373,0
Nicholas Cross,M,237973941,2001-01-25,Freshman,School of Arts and Sciences,0,1,['NCA' 'RA' 'BS'],Apartment,8000-11000,12000,"[632167636, 681970524]",15,411,0
Susan Bennett,F,758742679,2005-01-31,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['SA' 'MRS' 'RA'],Suite,8000-11000,12000,"[482813990, 156472252]",15,414,0
Jason Morris,M,923765239,2001-12-25,Freshman,School of Arts and Sciences,0,1,['AH' 'RA' 'NCA'],Suite,8000-11000,12000,[],15,481,0
Matthew Harvey,M,265395651,2003-11-02,Freshman,School of Arts and Sciences,0,1,['RA' 'JS' 'NCA'],Suite,8000-11000,12000,[892197296],15,513,0
Dorothy Parker,F,626353159,2004-07-04,Freshman,School of Social Work,0,1,['NCA' 'WS' 'SA'],Apartment,6000-8000,9000,"[880723224, 628868336]",15,572,0
Jason Moreno,M,327256657,2004-07-29,Freshman,School of Arts and Sciences,0,1,['BH' 'NCA' 'CS'],Apartment,8000-11000,12000,"[220204701, 394615198]",15,605,0
Alex Sims,M,573344789,2001-11-23,Freshman,Mason Gross School of the Arts,0,1,['BH' 'TS' 'BS'],Suite,4000-6000,7000,"[952763157, 768587812]",15,671,0
Mark Smith,M,881458781,2002-05-31,Freshman,School of Environmental and Biological Sciences,0,1,['BS' 'JS' 'TS'],Suite,8000-11000,12000,"[244667031, 931090335]",15,704,0
Michael Stephens,M,970597607,2002-02-07,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['BH' 'BS' 'AH'],Traditional Residence Hall,8000-11000,12000,"[621844658, 427275280]",15,915,0
Elizabeth Mejia,F,901779243,2005-07-24,Freshman,School of Management and Labor Relations,0,1,['AH' 'RA' 'SA'],Traditional Residence Hall,8000-11000,12000,"[317787976, 211401025]",15,1051,0
Matthew Carlson,M,628149415,2004-01-10,Freshman,School of Communication and Information,0,1,['NCA' 'WS' 'MZH'],Apartment,8000-11000,12000,"[387778076, 342977100]",15,1070,0
Jason Garcia,M,418206799,2003-12-30,Freshman,School of Communication and Information,0,1,['NCA' 'MH' 'SA'],Suite,6000-8000,9000,"[986628802, 508260703]",15,1082,0
Jacqueline Lee,F,469180110,2002-05-03,Freshman,Rutgers Business School–Newark and New Brunswick,0,1,['MH' 'BS' 'SA'],Apartment,8000-11000,12000,"[163522694, 210745777]",15,1084,0
Paul Espinoza,M,670226826,2002-03-30,Freshman,School of Management and Labor Relations,0,1,['BS' 'NCA' 'BH'],Suite,4000-6000,7000,"[239604896, 239636686]",15,1117,0
